long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,None,
2359,0,149,0,0,0,0,0,0,0,0,0,796.998291016,-379.911468506,11.9058227539,628,943,4710,"Docks",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4302,,
2360,0,145,0,0,0,0,0,0,0,0,0,796.996520996,-379.9375,11.9058227539,628,943,4710,"Docks",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,4301,,
2350,0,141,0,0,0,0,0,0,0,0,0,690.293395996,-1125.38195801,133.705673218,628,943,4710,"Hangar",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,4299,,
2352,0,143,0,0,0,0,0,0,0,0,0,690.288208008,-1125.39587402,133.705673218,628,943,4710,"Hangar",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,4298,,
2353,0,142,0,0,0,0,0,0,0,0,0,690.26739502,-1125.37158203,133.705673218,628,943,4710,"Hangar",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4300,,
2354,0,144,0,0,0,0,0,0,0,0,0,690.302062988,-1125.38891602,133.705673218,628,943,4710,"Hangar",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4297,,
2355,0,140,0,0,0,0,0,0,0,0,0,690.295166016,-1125.40454102,133.705673218,628,943,4710,"Hangar",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,4296,,
2371,0,77,0,0,0,0,0,0,0,0,0,1151.18920898,-762.526062012,49.4423904419,628,943,4710,"Horde Gate",,,,,,,,,,,,,,,,0xFF01FE,"Front Gate",,,,,,,,,,,,,,,,0xFF01FE,4317,,
2372,0,79,0,0,0,0,0,0,0,0,0,1151.18920898,-762.526062012,49.4423904419,628,943,4710,"Horde Gate",,,,,,,,,,,,,,,,0xFF01FE,"Destroyed",,,,,,,,,,,,,,,,0xFF01FE,4322,,
2373,0,77,0,0,0,0,0,0,0,0,0,1218.58508301,-850.993041992,50.1930656433,628,943,4710,"Horde Gate",,,,,,,,,,,,,,,,0xFF01FE,"East Gate",,,,,,,,,,,,,,,,0xFF01FE,4319,,
2374,0,79,0,0,0,0,0,0,0,0,0,1218.63024902,-851.102416992,50.1930656433,628,943,4710,"Horde Gate",,,,,,,,,,,,,,,,0xFF01FE,"Destroyed",,,,,,,,,,,,,,,,0xFF01FE,4320,,
2375,0,77,0,0,0,0,0,0,0,0,0,1218.078125,-677.081604004,49.5540847778,628,943,4710,"Horde Gate",,,,,,,,,,,,,,,,0xFF01FE,"West Gate",,,,,,,,,,,,,,,,0xFF01FE,4318,,
2376,0,79,0,0,0,0,0,0,0,0,0,1218.05212402,-677.121520996,49.5540847778,628,943,4710,"Horde Gate",,,,,,,,,,,,,,,,0xFF01FE,"Destroyed",,,,,,,,,,,,,,,,0xFF01FE,4321,,
2388,0,10,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Horde Keep",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,4345,,
2389,0,11,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Horde Keep",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,4344,,
2390,0,9,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Horde Keep",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4347,,
2391,0,12,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Horde Keep",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4348,,
2392,0,6,0,0,0,0,0,0,0,0,0,1212.89233398,-765.418395996,48.9162483215,628,943,4710,"Horde Keep",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,4346,,
2361,0,16,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Quarry",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,4306,,
2362,0,18,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Quarry",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,4309,,
2363,0,20,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Quarry",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,4308,,
2364,0,17,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Quarry",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4310,,
2365,0,19,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Quarry",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4307,,
2366,0,153,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Refinery",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,4313,,
2367,0,151,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Refinery",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,4314,,
2368,0,154,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Refinery",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4312,,
2369,0,152,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Refinery",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4315,,
2370,0,150,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Refinery",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,4311,,
2345,0,136,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Workshop",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,4229,,
2346,0,138,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Workshop",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,4230,,
2347,0,137,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Workshop",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4228,,
2348,0,139,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Workshop",,,,,,,,,,,,,,,,0xFF01FE,"In Conflict",,,,,,,,,,,,,,,,0xFF01FE,4293,,
2349,0,135,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Workshop",,,,,,,,,,,,,,,,0xFF01FE,"Uncontrolled",,,,,,,,,,,,,,,,0xFF01FE,4294,,
