long,long,long,long,float,float,float,flags,long,long,long,
18202,724,16,1,-2703.45874023,-4979.12060547,39.08751297,0x0,0,0,0,
18203,724,17,1,-2769.73364258,-5001.55664063,47.7265052795,0x0,0,0,0,
18204,724,18,1,-2836.09692383,-4973.73828125,85.3379974365,0x0,0,0,0,
18205,724,19,1,-2859.33325195,-4940.99121094,102.476997375,0x0,0,0,0,
18206,724,20,1,-2849.18408203,-4882.42626953,103.560371399,0x0,0,0,0,
18207,724,21,1,-2800.9777832,-4847.95410156,106.699302673,0x0,0,0,0,
18208,724,22,1,-2757.83984375,-4863.18212891,111.11605072,0x0,0,0,0,
18209,724,23,1,-2725.50830078,-4924.28955078,98.3106613159,0x0,0,0,0,
18210,724,24,1,-2682.77001953,-5001.01123047,92.3943252563,0x0,0,0,0,
18211,724,25,1,-2585.82080078,-5045.98974609,102.616523743,0x0,0,0,0,
18212,724,26,1,-2496.83032227,-4991.27197266,104.061012268,0x0,0,0,0,
18213,724,27,1,-2468.10644531,-4909.25097656,118.894447327,0x0,0,0,0,
18214,724,28,1,-2534.13525391,-4812.86376953,111.422172546,0x0,0,0,0,
18215,724,29,1,-2673.74926758,-4671.67431641,70.0614624023,0x0,0,0,0,
18216,724,30,1,-2890.06005859,-4584.09570313,50.1726722717,0x0,0,0,0,
18217,724,31,1,-3081.53735352,-4536.64990234,42.2838630676,0x0,0,0,0,
18218,724,32,1,-3269.52661133,-4446.140625,42.2838630676,0x0,0,0,0,
18219,724,33,1,-3417.91455078,-4384.18359375,42.2838630676,0x0,0,0,0,
18220,724,34,1,-3540.31860352,-4356.22802734,42.1450080872,0x0,0,0,0,
18221,724,35,1,-3709.16577148,-4369.15380859,37.4505882263,0x0,0,0,0,
18222,724,36,1,-3793.44628906,-4390.86181641,37.5339241028,0x0,0,0,0,
18223,724,37,1,-3823.7019043,-4454.71777344,30.5895385742,0x0,0,0,0,
18224,724,38,1,-3815.0402832,-4512.01025391,13.6451196671,0x0,0,0,0,
18287,727,0,571,1355.13220215,-3023.9050293,179.584472656,0x0,0,0,0,
18288,727,1,571,1413.953125,-3091.46704102,183.500488281,0x2,60,0,15430,
18289,727,2,571,1450.14904785,-3113.87817383,179.584472656,0x0,0,0,0,
18290,727,3,571,1506.16174316,-3124.59594727,182.084320068,0x0,0,0,0,
18291,727,4,571,1580.06689453,-3109.51293945,154.991775513,0x0,0,0,0,
18292,727,5,571,1637.26599121,-3033.35083008,135.131240845,0x0,0,0,0,
18293,727,6,571,1672.32580566,-2926.11889648,116.353370667,0x0,0,0,0,
18294,727,7,571,1687.93383789,-2780.32348633,83.9644088745,0x0,0,0,0,
18295,727,8,571,1732.01464844,-2643.78442383,71.381362915,0x0,0,0,0,
18296,727,9,571,1765.65869141,-2497.10131836,68.4095993042,0x0,0,0,0,
18297,727,10,571,1717.71936035,-2312.94799805,69.1881408691,0x0,0,0,0,
18298,727,11,571,1584.01831055,-2225.64404297,68.8544235229,0x0,0,0,0,
18299,727,12,571,1308.18933105,-2229.1875,80.1877593994,0x0,0,0,0,
18300,727,13,571,1072.2746582,-2321.82373047,84.6606063843,0x0,0,0,0,
18301,727,14,571,894.58380127,-2504.08300781,72.9374847412,0x0,0,0,0,
18302,727,15,571,981.937316895,-2696.59106445,74.1040420532,0x0,0,0,0,
18303,727,16,571,1243.87780762,-2645.06591797,70.0763626099,0x0,0,0,0,
18307,727,17,571,1411.54272461,-2594.68847656,70.1041183472,0x0,0,0,0,
18308,727,18,571,1595.46533203,-2659.84936523,81.1041183472,0x0,0,0,0,
18309,727,19,571,1627.41687012,-2794.69287109,109.854133606,0x0,0,0,0,
18310,727,20,571,1516.44702148,-2889.92675781,137.048660278,0x0,0,0,0,
18311,727,21,571,1372.92102051,-2900.97119141,162.60458374,0x0,0,0,0,
18312,727,22,571,1332.36584473,-2969.24536133,177.278015137,0x0,0,0,0,
18313,727,23,571,1355.07421875,-3024.06201172,179.584472656,0x0,0,0,0,
18314,727,24,571,1413.95446777,-3091.49755859,183.500488281,0x2,60,15431,0,
19031,727,25,571,1450.18103027,-3113.90234375,179.584472656,0x0,0,0,0,
18326,728,0,571,567.809265137,-5010.90771484,13.1175689697,0x0,0,0,0,
18327,728,1,571,577.252624512,-5013.47949219,14.7842445374,0x0,0,0,0,
18328,728,2,571,590.707458496,-5015.59863281,18.5620365143,0x0,0,0,0,
18329,728,3,571,610.367614746,-5018.44775391,23.8954181671,0x0,0,0,0,
18330,728,4,571,669.591491699,-5017.84863281,30.506565094,0x0,0,0,0,
18331,728,5,571,797.570556641,-5015.390625,34.173248291,0x0,0,0,0,
18332,728,6,571,933.407104492,-5064.20263672,39.728931427,0x0,0,0,0,
18333,728,7,571,1060.76916504,-5102.12255859,55.0348167419,0x0,0,0,0,
18334,728,8,571,1184.29406738,-5096.7734375,107.923530579,0x0,0,0,0,
18335,728,9,571,1246.33447266,-5086.60009766,139.590240479,0x0,0,0,0,
18336,728,10,571,1368.77124023,-5055.65478516,139.590240479,0x0,0,0,0,
18337,728,11,571,1481.95776367,-5042.92138672,138.534698486,0x0,0,0,0,
18338,728,12,571,1651.96557617,-5068.20947266,174.590637207,0x0,0,0,0,
18339,728,13,571,1722.5098877,-5092.32128906,185.50730896,0x0,0,0,0,
18340,728,14,571,1844.54077148,-5159.44384766,194.786453247,0x0,0,0,0,
18341,728,15,571,1929.77514648,-5201.52050781,214.368331909,0x0,0,0,0,
18342,728,16,571,2047.41345215,-5226.35400391,251.590576172,0x0,0,0,0,
18343,728,17,571,2171.84863281,-5272.70996094,279.147460938,0x0,0,0,0,
18344,728,18,571,2253.20678711,-5244.37304688,277.202575684,0x0,0,0,0,
18345,728,19,571,2351.34399414,-5195.09082031,272.785705566,0x0,0,0,0,
18346,728,20,571,2403.68603516,-5165.40771484,286.314880371,0x0,0,0,0,
18347,728,21,571,2426.8046875,-5133.96289063,288.202728271,0x0,0,0,0,
18348,728,22,571,2446.39428711,-5077.25683594,289.869506836,0x0,0,0,0,
18349,728,23,571,2455.63769531,-5056.30419922,288.064086914,0x0,0,0,0,
18350,728,24,571,2463.4152832,-5042.37451172,287.147583008,0x0,0,0,0,
18351,728,25,571,2469.55200195,-5030.47216797,285.592132568,0x0,0,0,0,
18377,729,0,571,2469.55200195,-5030.47216797,285.592132568,0x0,0,0,0,
18376,729,1,571,2459.56738281,-5017.45214844,287.592010498,0x0,0,0,0,
18375,729,2,571,2436.02514648,-4995.09033203,289.425231934,0x0,0,0,0,
18374,729,3,571,2375.94311523,-4996.32275391,290.147338867,0x0,0,0,0,
18373,729,4,571,2340.15380859,-5066.30175781,288.369384766,0x0,0,0,0,
18372,729,5,571,2338.92773438,-5137.61328125,286.370483398,0x0,0,0,0,
18371,729,6,571,2315.99951172,-5207.95410156,272.896850586,0x0,0,0,0,
18370,729,7,571,2263.0769043,-5239.60400391,280.952545166,0x0,0,0,0,
18369,729,8,571,2180.64282227,-5262.95800781,285.841705322,0x0,0,0,0,
18368,729,9,571,2084.54223633,-5255.62890625,257.507507324,0x0,0,0,0,
18367,729,10,571,1929.77514648,-5201.52050781,214.368331909,0x0,0,0,0,
18366,729,11,571,1844.54077148,-5159.44384766,194.786453247,0x0,0,0,0,
18365,729,12,571,1722.5098877,-5092.32128906,185.50730896,0x0,0,0,0,
18364,729,13,571,1651.96557617,-5068.20947266,174.590637207,0x0,0,0,0,
18363,729,14,571,1481.95776367,-5042.92138672,138.534698486,0x0,0,0,0,
18362,729,15,571,1368.77124023,-5055.65478516,139.590240479,0x0,0,0,0,
18361,729,16,571,1246.33447266,-5086.60009766,139.590240479,0x0,0,0,0,
18360,729,17,571,1184.29406738,-5096.7734375,107.923530579,0x0,0,0,0,
18359,729,18,571,1065.5,-5107.78808594,55.0348167419,0x0,0,0,0,
18358,729,19,571,935.218566895,-5070.67822266,39.728931427,0x0,0,0,0,
18357,729,20,571,797.570556641,-5015.390625,34.173248291,0x0,0,0,0,
18356,729,21,571,671.054016113,-5027.46240234,30.1732311249,0x0,0,0,0,
18355,729,22,571,610.367614746,-5018.44775391,23.8954181671,0x0,0,0,0,
18354,729,23,571,590.707458496,-5015.59863281,18.5620365143,0x0,0,0,0,
18353,729,24,571,577.252624512,-5013.47949219,14.7842445374,0x0,0,0,0,
18352,729,25,571,567.809265137,-5010.90771484,13.1175689697,0x0,0,0,0,
18378,730,0,571,1346.77697754,-3286.00708008,176.075164795,0x0,0,0,0,
18379,730,1,571,1358.21142578,-3274.97631836,178.186355591,0x0,0,0,0,
18380,730,2,571,1379.53601074,-3255.36206055,178.186355591,0x0,0,0,0,
18381,730,3,571,1416.5546875,-3234.19287109,176.769729614,0x0,0,0,0,
18382,730,4,571,1454.91137695,-3213.1418457,173.79750061,0x0,0,0,0,
18383,730,5,571,1498.56433105,-3199.79101563,145.575500488,0x0,0,0,0,
18384,730,6,571,1564.43408203,-3241.38452148,105.992279053,0x0,0,0,0,
18385,730,7,571,1589.40991211,-3304.06933594,100.131202698,0x0,0,0,0,
18386,730,8,571,1569.54077148,-3363.29711914,98.3535079956,0x0,0,0,0,
18387,730,9,571,1593.38342285,-3426.33056641,98.3535079956,0x0,0,0,0,
18388,730,10,571,1613.32556152,-3511.72509766,111.631286621,0x0,0,0,0,
18389,730,11,571,1615.14013672,-3566.34350586,116.270179749,0x0,0,0,0,
18390,730,12,571,1617.92614746,-3618.40966797,115.159072876,0x0,0,0,0,
18391,730,13,571,1608.37390137,-3686.80737305,125.242408752,0x0,0,0,0,
18392,730,14,571,1616.56237793,-3742.31811523,157.686904907,0x0,0,0,0,
18393,730,15,571,1644.62243652,-3838.21362305,194.326019287,0x0,0,0,0,
18394,730,16,571,1683.73388672,-3934.02856445,226.714981079,0x0,0,0,0,
18395,730,17,571,1734.93457031,-4015.35766602,257.659667969,0x0,0,0,0,
18396,730,18,571,1803.26330566,-4119.60546875,259.159729004,0x0,0,0,0,
18397,730,19,571,1867.453125,-4219.88623047,252.298660278,0x0,0,0,0,
18398,730,20,571,1939.84069824,-4350.34130859,234.437561035,0x0,0,0,0,
18399,730,21,571,2014.10632324,-4426.30517578,227.715332031,0x0,0,0,0,
18400,730,22,571,2066.23364258,-4466.43408203,241.326446533,0x0,0,0,0,
18401,730,23,571,2109.90966797,-4554.54785156,254.437561035,0x0,0,0,0,
18402,730,24,571,2160.76098633,-4636.76806641,272.298736572,0x0,0,0,0,
18403,730,25,571,2242.22583008,-4701.59082031,278.215637207,0x0,0,0,0,
18404,730,26,571,2337.99926758,-4774.94091797,270.410400391,0x0,0,0,0,
18405,730,27,571,2395.30078125,-4874.50976563,278.24407959,0x0,0,0,0,
18406,730,28,571,2540.15161133,-4954.10693359,334.856109619,0x0,0,0,0,
18407,730,29,571,2542.03173828,-5026.36132813,317.939086914,0x0,0,0,0,
18408,730,30,571,2498.44995117,-5042.58349609,297.744720459,0x0,0,0,0,
18409,730,31,571,2478.38305664,-5036.92626953,289.938964844,0x0,0,0,0,
18410,730,32,571,2469.64111328,-5030.04101563,284.938751221,0x0,0,0,0,
18443,731,0,571,2469.64111328,-5030.04101563,284.938751221,0x0,0,0,0,
18442,731,1,571,2459.44140625,-5017.09570313,285.577667236,0x0,0,0,0,
18441,731,2,571,2448.62426758,-4998.86962891,281.966369629,0x0,0,0,0,
18440,731,3,571,2436.5715332,-4972.97070313,281.966369629,0x0,0,0,0,
18439,731,4,571,2423.70288086,-4939.54345703,281.16104126,0x0,0,0,0,
18438,731,5,571,2390.96411133,-4856.23632813,272.3828125,0x0,0,0,0,
18437,731,6,571,2337.99926758,-4774.94091797,270.410400391,0x0,0,0,0,
18436,731,7,571,2242.22583008,-4701.59082031,278.215637207,0x0,0,0,0,
18435,731,8,571,2160.76098633,-4636.76806641,272.298736572,0x0,0,0,0,
18434,731,9,571,2109.90966797,-4554.54785156,254.437561035,0x0,0,0,0,
18433,731,10,571,2066.23364258,-4466.43408203,241.326446533,0x0,0,0,0,
18432,731,11,571,2014.10632324,-4426.30517578,227.715332031,0x0,0,0,0,
18431,731,12,571,1939.84069824,-4350.34130859,234.437561035,0x0,0,0,0,
18430,731,13,571,1867.453125,-4219.88623047,252.298660278,0x0,0,0,0,
18429,731,14,571,1803.26330566,-4119.60546875,259.159729004,0x0,0,0,0,
18428,731,15,571,1734.93457031,-4015.35766602,257.659667969,0x0,0,0,0,
18427,731,16,571,1683.73388672,-3934.02856445,226.714981079,0x0,0,0,0,
18426,731,17,571,1644.62243652,-3838.21362305,169.631790161,0x0,0,0,0,
18425,731,18,571,1616.56237793,-3742.31811523,124.520698547,0x0,0,0,0,
18424,731,19,571,1608.37390137,-3686.80737305,120.075737,0x0,0,0,0,
18423,731,20,571,1617.92614746,-3618.40966797,115.159072876,0x0,0,0,0,
18422,731,21,571,1616.81335449,-3570.25512695,120.464630127,0x0,0,0,0,
18421,731,22,571,1613.32556152,-3511.72509766,111.631286621,0x0,0,0,0,
18420,731,23,571,1593.38342285,-3426.33056641,98.3535079956,0x0,0,0,0,
18419,731,24,571,1569.54077148,-3363.29711914,98.3535079956,0x0,0,0,0,
18418,731,25,571,1589.40991211,-3304.06933594,100.131202698,0x0,0,0,0,
18417,731,26,571,1564.43408203,-3241.38452148,105.992279053,0x0,0,0,0,
18416,731,27,571,1498.56433105,-3199.79101563,145.575500488,0x0,0,0,0,
18415,731,28,571,1454.91137695,-3213.1418457,173.79750061,0x0,0,0,0,
18414,731,29,571,1416.5546875,-3234.19287109,180.103103638,0x0,0,0,0,
18413,731,30,571,1379.53601074,-3255.36206055,181.936386108,0x0,0,0,0,
18412,731,31,571,1358.21142578,-3274.97631836,179.519729614,0x0,0,0,0,
18411,731,32,571,1346.77697754,-3286.00708008,176.075164795,0x0,0,0,0,
18444,732,0,571,566.666809082,-5011.05029297,12.4996356964,0x0,0,0,0,
18445,732,1,571,600.142578125,-4994.59570313,13.0345563889,0x0,0,0,0,
18446,732,2,571,621.8984375,-4980.95849609,20.979013443,0x0,0,0,0,
18447,732,3,571,652.357849121,-4960.87841797,31.2568435669,0x0,0,0,0,
18448,732,4,571,713.780273438,-4936.41015625,44.9790992737,0x0,0,0,0,
18449,732,5,571,769.448425293,-4897.75683594,59.9235305786,0x0,0,0,0,
18450,732,6,571,824.154541016,-4809.50927734,97.8402481079,0x0,0,0,0,
18451,732,7,571,867.559082031,-4751.30322266,169.257156372,0x0,0,0,0,
18452,732,8,571,889.839111328,-4687.99072266,214.451751709,0x0,0,0,0,
18453,732,9,571,898.968383789,-4585.81640625,214.007400513,0x0,0,0,0,
18454,732,10,571,895.644348145,-4479.51416016,201.674240112,0x0,0,0,0,
18455,732,11,571,912.508605957,-4319.81982422,208.841033936,0x0,0,0,0,
18456,732,12,571,947.957336426,-4130.78027344,208.841033936,0x0,0,0,0,
18457,732,13,571,995.721923828,-3993.25097656,200.035568237,0x0,0,0,0,
18458,732,14,571,1042.51721191,-3869.9362793,210.146636963,0x0,0,0,0,
18459,732,15,571,1058.90917969,-3815.65942383,219.035598755,0x0,0,0,0,
18460,732,16,571,1140.04907227,-3694.28295898,219.035598755,0x0,0,0,0,
18461,732,17,571,1233.24768066,-3583.85864258,219.035598755,0x0,0,0,0,
18462,732,18,571,1324.36584473,-3485.0390625,212.89680481,0x0,0,0,0,
18463,732,19,571,1364.38635254,-3416.92236328,206.230300903,0x0,0,0,0,
18464,732,20,571,1369.02893066,-3361.47143555,199.508132935,0x0,0,0,0,
18465,732,21,571,1357.60900879,-3324.94824219,187.425003052,0x0,0,0,0,
18466,732,22,571,1348.32666016,-3300.8815918,181.536270142,0x0,0,0,0,
18467,732,23,571,1342.08068848,-3286.36767578,177.09197998,0x0,0,0,0,
18492,733,0,571,727.301452637,-2791.52001953,0.0,0x0,0,0,0,
18493,733,1,571,787.243469238,-2808.45336914,0.0,0x2,30,0,0,
18494,733,2,571,854.032531738,-2815.33935547,0.0,0x0,0,0,0,
18495,733,3,571,918.56237793,-2789.37231445,0.0,0x0,0,0,0,
18496,733,4,571,999.49230957,-2700.33129883,0.0,0x0,0,0,0,
18497,733,5,571,1132.703125,-2565.53369141,0.0,0x0,0,0,0,
18498,733,6,571,1235.1270752,-2434.94213867,0.0,0x0,0,0,0,
18499,733,7,571,1266.14733887,-2235.83374023,0.0,0x0,0,0,0,
18500,733,8,571,1467.18908691,-2101.20361328,0.0,0x0,0,0,0,
18501,733,9,571,1733.8840332,-1934.13049316,0.0,0x0,0,0,0,
18502,733,10,571,2100.84399414,-1665.23596191,0.0,0x0,0,0,0,
18503,733,11,571,2279.6315918,-1426.88378906,0.0,0x0,0,0,0,
18504,733,12,571,2277.48193359,-916.82421875,0.0,0x0,0,0,0,
18505,733,13,571,2266.89208984,-568.167785645,0.0,0x0,0,0,0,
18506,733,14,571,2199.38720703,-333.079956055,0.0,0x0,0,0,0,
18507,733,15,571,2199.47265625,-34.1153678894,0.0,0x0,0,0,0,
18508,733,16,571,2398.71533203,300.653656006,0.0,0x0,0,0,0,
18509,733,17,571,2535.63012695,672.230041504,0.0,0x0,0,0,0,
18510,733,18,571,2596.68701172,862.358093262,0.0,0x0,0,0,0,
18511,733,19,571,2533.83520508,1100.67712402,0.0,0x0,0,0,0,
18512,733,20,571,2566.53833008,1331.5390625,0.0,0x0,0,0,0,
18513,733,21,571,2500.41723633,1600.21875,0.0,0x0,0,0,0,
18514,733,22,571,2436.25341797,1835.12329102,0.0,0x0,0,0,0,
18515,733,23,571,2500.88842773,2169.17333984,0.0,0x0,0,0,0,
18516,733,24,571,2668.77905273,2436.18457031,0.0,0x0,0,0,0,
18517,733,25,571,2997.52661133,2733.82324219,0.0,0x0,0,0,0,
18518,733,26,571,3033.1027832,3367.74975586,0.0,0x0,0,0,0,
18519,733,27,571,2669.59692383,4000.54614258,0.0,0x0,0,0,0,
18520,733,28,571,2701.60693359,4301.52587891,0.0,0x0,0,0,0,
18521,733,29,571,2883.81420898,4523.60302734,0.0,0x0,0,0,0,
18522,733,30,571,2943.50195313,4642.21289063,0.0,0x0,0,0,0,
18523,733,31,571,2985.94091797,4733.25244141,0.0,0x0,0,0,0,
18524,733,32,571,2982.03271484,4778.61376953,0.0,0x2,30,0,0,
18525,733,33,571,2947.0703125,4805.52148438,0.0,0x0,0,0,0,
18526,733,34,571,2847.53979492,4823.05224609,0.0,0x0,0,0,0,
18527,733,35,571,2718.53051758,4832.65820313,0.0,0x0,0,0,0,
18528,733,36,571,2597.86767578,4784.3671875,0.0,0x0,0,0,0,
18529,733,37,571,2527.41210938,4681.68945313,0.0,0x0,0,0,0,
18530,733,38,571,2565.67700195,4469.08837891,0.0,0x0,0,0,0,
18531,733,39,571,2667.7668457,4267.1875,0.0,0x0,0,0,0,
18532,733,40,571,2833.61621094,3966.75317383,0.0,0x0,0,0,0,
18533,733,41,571,3000.48071289,3598.25805664,0.0,0x0,0,0,0,
18534,733,42,571,3066.27099609,3101.08447266,0.0,0x0,0,0,0,
18535,733,43,571,2899.09570313,2601.65405273,0.0,0x0,0,0,0,
18536,733,44,571,2703.28930664,2298.2434082,0.0,0x0,0,0,0,
18537,733,45,571,2368.22290039,1898.97314453,0.0,0x0,0,0,0,
18538,733,46,571,2165.09790039,1665.52624512,0.0,0x0,0,0,0,
18539,733,47,571,2170.05224609,1332.53344727,0.0,0x0,0,0,0,
18540,733,48,571,2363.00952148,1134.96569824,0.0,0x0,0,0,0,
18541,733,49,571,2567.3527832,1002.484375,0.0,0x0,0,0,0,
18542,733,50,571,2599.38012695,856.014770508,0.0,0x0,0,0,0,
18543,733,51,571,2568.16357422,703.588989258,0.0,0x0,0,0,0,
18544,733,52,571,2333.85400391,131.878036499,0.0,0x0,0,0,0,
18545,733,53,571,2168.85473633,-397.474822998,0.0,0x0,0,0,0,
18546,733,54,571,2099.30981445,-699.373840332,0.0,0x0,0,0,0,
18547,733,55,571,2231.82226563,-1132.55310059,0.0,0x0,0,0,0,
18548,733,56,571,2099.63867188,-1569.74902344,0.0,0x0,0,0,0,
18549,733,57,571,1735.11682129,-1832.0657959,0.0,0x0,0,0,0,
18550,733,58,571,1100.73999023,-2001.20202637,0.0,0x0,0,0,0,
18551,733,59,571,634.664916992,-2134.14575195,0.0,0x0,0,0,0,
18552,733,60,571,432.817504883,-2299.88916016,0.0,0x0,0,0,0,
18553,733,61,571,400.205078125,-2466.64941406,0.0,0x0,0,0,0,
18554,733,62,571,400.167755127,-2632.53588867,0.0,0x0,0,0,0,
18555,733,63,571,500.518463135,-2699.51489258,0.0,0x0,0,0,0,
18556,733,64,571,634.317504883,-2765.4777832,0.0,0x0,0,0,0,
18557,733,65,571,727.243286133,-2791.69702148,0.0,0x0,0,0,0,
18558,733,66,571,787.330505371,-2808.31713867,0.0,0x0,0,0,0,
18491,734,0,571,1342.08068848,-3286.36767578,177.09197998,0x0,0,0,0,
18490,734,1,571,1348.32666016,-3300.8815918,181.536270142,0x0,0,0,0,
18489,734,2,571,1357.60900879,-3324.94824219,187.425003052,0x0,0,0,0,
18488,734,3,571,1369.02893066,-3361.47143555,199.508132935,0x0,0,0,0,
18487,734,4,571,1364.38635254,-3416.92236328,206.230300903,0x0,0,0,0,
18486,734,5,571,1324.36584473,-3485.0390625,212.89680481,0x0,0,0,0,
18485,734,6,571,1233.24768066,-3583.85864258,219.035598755,0x0,0,0,0,
18484,734,7,571,1140.04907227,-3694.28295898,219.035598755,0x0,0,0,0,
18483,734,8,571,1058.90917969,-3815.65942383,219.035598755,0x0,0,0,0,
18482,734,9,571,1042.51721191,-3869.9362793,210.146636963,0x0,0,0,0,
18481,734,10,571,995.721923828,-3993.25097656,200.035568237,0x0,0,0,0,
18480,734,11,571,947.957336426,-4130.78027344,208.841033936,0x0,0,0,0,
18479,734,12,571,912.508605957,-4319.81982422,208.841033936,0x0,0,0,0,
18478,734,13,571,895.644348145,-4479.51416016,201.674240112,0x0,0,0,0,
18477,734,14,571,898.968383789,-4585.81640625,214.007400513,0x0,0,0,0,
18476,734,15,571,889.839111328,-4687.99072266,214.451751709,0x0,0,0,0,
18475,734,16,571,867.559082031,-4751.30322266,169.257156372,0x0,0,0,0,
18474,734,17,571,824.154541016,-4809.50927734,97.8402481079,0x0,0,0,0,
18473,734,18,571,769.448425293,-4897.75683594,53.3957252502,0x0,0,0,0,
18472,734,19,571,713.780273438,-4936.41015625,43.0069465637,0x0,0,0,0,
18471,734,20,571,652.357849121,-4960.87841797,32.7013282776,0x0,0,0,0,
18470,734,21,571,621.8984375,-4980.95849609,25.5346775055,0x0,0,0,0,
18469,734,22,571,600.142578125,-4994.59570313,19.6457004547,0x0,0,0,0,
18468,734,23,571,566.666809082,-5011.05029297,12.4996356964,0x0,0,0,0,
18573,736,0,571,1912.04101563,-6179.57226563,24.625043869,0x0,0,0,0,
18574,736,1,571,1904.90844727,-6171.94042969,29.0601539612,0x0,0,0,0,
18575,736,2,571,1892.4140625,-6168.375,29.0601539612,0x0,0,0,0,
18576,736,3,571,1870.83654785,-6168.07666016,29.0601539612,0x0,0,0,0,
18577,736,4,571,1852.94396973,-6166.94140625,33.3101539612,0x0,0,0,0,
18578,736,5,571,1824.07189941,-6173.68066406,33.3101539612,0x0,0,0,0,
18579,736,6,571,1787.35107422,-6168.22314453,23.7823791504,0x0,0,0,0,
18580,736,7,571,1739.08850098,-6174.02539062,14.1157150269,0x0,0,0,0,
18581,736,8,571,1698.90869141,-6180.93554688,14.1157150269,0x0,0,0,0,
18582,736,9,571,1662.34350586,-6187.88232422,14.1157150269,0x0,0,0,0,
18583,736,10,571,1639.63195801,-6225.28027344,14.1157150269,0x0,0,0,0,
18584,736,11,571,1640.07531738,-6252.04931641,14.1157150269,0x0,0,0,0,
18585,736,12,571,1649.87915039,-6318.37353516,14.1157150269,0x0,0,0,0,
18586,736,13,571,1649.13134766,-6437.00585937,24.2546157837,0x0,0,0,0,
18587,736,14,571,1651.76660156,-6511.64892578,19.8101787567,0x0,0,0,0,
18588,737,0,571,1933.10742188,-6500.36767578,86.1238250732,0x0,0,0,0,
18589,737,1,571,2065.0065918,-6331.49511719,86.1238250732,0x0,0,0,0,
18590,737,2,571,2058.98999023,-6194.81494141,86.1240005493,0x0,0,0,0,
18591,737,3,571,1989.35266113,-6082.77636719,85.5964584351,0x2,60,19126,0,
18592,737,4,571,1807.05725098,-6001.63427734,86.1796417236,0x0,0,0,0,
18593,737,5,571,1671.6829834,-6134.84179688,82.8655776978,0x0,0,0,0,
18594,737,6,0,2344.7175293,620.811218262,140.031936646,0x0,0,0,0,
18595,737,7,0,2306.93774414,554.090698242,134.05960083,0x0,0,0,0,
18596,737,8,0,2251.1105957,504.493713379,126.167320251,0x0,0,0,0,
18597,737,9,0,2149.09741211,429.6378479,102.58731842,0x0,0,0,0,
18598,737,10,0,2056.49267578,381.63470459,100.362007141,0x2,60,19127,0,
23478,737,11,0,2005.03430176,370.328399658,94.22315979,0x0,0,0,0,
23479,737,12,0,1978.05859375,409.988922119,100.500892639,0x0,0,0,0,
26249,737,13,0,2041.00024414,449.242462158,100.917602539,0x0,0,0,0,
26250,737,14,0,2091.80957031,481.184631348,109.862052917,0x0,0,0,0,
26251,737,15,0,2173.5703125,534.068481445,128.889846802,0x0,0,0,0,
26252,737,16,0,2235.18676758,575.590026855,141.751037598,0x0,0,0,0,
18600,738,0,571,1912.0970459,-6179.56347656,24.6283130646,0x0,0,0,0,
18601,738,1,571,1893.56506348,-6170.34277344,36.0727272034,0x0,0,0,0,
18602,738,2,571,1877.06420898,-6165.85644531,36.0727272034,0x0,0,0,0,
18603,738,3,571,1855.41882324,-6164.11181641,36.0727272034,0x0,0,0,0,
18604,738,4,571,1821.03283691,-6171.91552734,36.0727272034,0x0,0,0,0,
18605,738,5,571,1769.16662598,-6179.38916016,36.0727272034,0x0,0,0,0,
18606,738,6,571,1703.45776367,-6206.63134766,36.0727272034,0x0,0,0,0,
18607,738,7,571,1643.05163574,-6258.13769531,36.0727272034,0x0,0,0,0,
