id;modelid1;value
22117;11686;[DND]Whisper Spying Credit Marker 2
22118;11686;[DND]Whisper Spying Credit Marker 3
22119;17754;Fathom Lurker
22120;20833;Fathom Sporebat
22128;17979;Durnholde Lookout
20176;17760;Murkblood Foreman (1)
22131;16480;Netherwing Event Pinger
22140;20828;Toxic Sporebat
22147;18996;Void Storm (SM)
22152;17607;Ruuan Weald Wisp
22161;15435;Fiery Boulder
20175;19401;Lykul Wasp (1)
20174;19367;Lykul Stinger (1)
20173;19403;Fen Ray (1)
20172;9749;[UNUSED] Lykul Larva (1)
20171;17270;Lykul Hatchling (1)
20170;17751;Large AOI Underbat (1)
20169;17228;Hungarfen (1)
20168;17528;Ghaz'an (1)
20167;1126;Coilfang Underbog Hydra Trigger (1)
20166;1126;Coilfang Periodic Bat Trigger (1)
20165;2289;Claw (1)
20164;17450;Bog Giant (1)
22176;20844;Outland Basilisk Giant (Violet)
22186;20848;Outland Basilisk Giant (Yellow)
22188;20850;Outland Chimera Giant (yellow)
22190;6374;Black Blade Drake [PH]
22191;20901;Bladestalker
22192;20851;Giant Black Blade Drake [PH]
22193;20963;Armored Blade Stinger
22200;20863;Son of Slaag
22203;169;Infernal
22207;169;Spore Drop Trigger
22209;4589;Corrupted Searing Totem
22210;16031;Priestess Spirit
22219;10191;Felstorm Motivator
22220;6173;Legion War-Hound
22236;19075;Water Elemental Totem
22238;5564;Serpentshrine Tidecaller
22247;20887;Cokeplay.com redemption vendor 01
22248;20889;Cokeplay.com redemption vendor 03
22249;20888;Cokeplay.com redemption vendor 02
22250;0;Rancid Mushroom
22251;20892;Dragonmaw Archer
22256;20849;Ironclaw Basilisk
22264;21407;Ogri'la Steelshaper
22266;21410;Ogri'la Grubgiver
22270;21409;Ogri'la Merchant
22271;21411;Ogri'la Trader
22276;20933;Terror Steed [PH]
22290;18988;High Astromancer Solarian Transform Visual
22299;20917;Spore Strider
19904;18301;Wastewalker Worker (1)
22304;18368;Mo'arg Extractor
22316;19980;Enslaved Netherwing Drake Kill Credit
22319;20816;Living Rock
19903;18302;Coilfang Collaborator (1)
22328;15382;Toy RC Mortar Tank
22330;20736;Zuluhed Transform
22335;11686;Mushrom Spell Effect
22344;20934;Morcrush Shardling
22345;20945;Twilight Ridge Drakonid [PH]
19902;17956;Wastewalker Slave (1)
22347;20944;Colossus Lurker
22349;11686;[DND]Green Spot Grog Keg Relay
22352;862;Colossus Rager
22353;19757;Twilight Ridge Worg [PH]
22354;20754;Webbed Sha'tar Vindicator
22359;20938;Wyrmcult Aspirant
22361;20943;Blacklord Hamarahk
22366;11686;Demoniac Visitation
22379;15133;Serpentshrine Parasite
22383;11686;[DND]Bloodmaul Chatter Credit
22391;20973;Vortex Shardling
22398;17999;Durnholde Reinforcement
19901;18300;Wastewalker Captive (1)
22411;20983;Ethereal Caster, Type A (Gold)
22412;20984;Ethereal Caster, Type A (Green)
22413;20985;Ethereal Caster, Type A (Purple)
22414;20986;Ethereal Caster, Type A (Red)
22415;20987;Ethereal Caster, Type B (Black)
22416;20988;Ethereal Caster, Type B (White)
22418;18783;Archimonde Channel Target
22425;20991;Evergrove Druid (Transform: Druid)
22426;20997;Evergrove Druid (Transform: Crow)
22428;11686;Smoke Beacon Bunny
22450;20167;Slain Combatant
22475;18878;Unstable Fel-Imp Transform
22486;16997;Greater Earthbind Totem
22487;21049;Greater Poison Cleansing Totem
22501;19368;Void Hound Transform
22509;19501;Scrapped Fel Reaver Transform
22516;10186;Eye of the Storm Battlemaster
22517;18783;World Trigger (Large AOI)
22518;14;Master Prospector Orius
22521;11686;Karazhan - Chess, Medivh CHEAT: Fury of Medivh Visual (DND)
22524;1126;Karazhan - Chess, Victory Controller
22525;1149;Aerie Gryphon (1)
22526;13336;Alliance Spirit Guide (1)
22527;13403;Arch Druid Renferal (1)
22528;14215;Athramanis (1)
22529;13889;Champion Coldmine Explorer (1)
22530;13563;Champion Coldmine Guard (1)
22531;13632;Champion Coldmine Invader (1)
22532;13558;Champion Coldmine Surveyor (1)
22533;13371;Champion Guardsman (1)
22534;13777;Champion Irondeep Explorer (1)
22535;13789;Champion Irondeep Guard (1)
22536;13598;Champion Irondeep Raider (1)
22537;13803;Champion Irondeep Surveyor (1)
22538;13375;Champion Legionnaire (1)
22539;2863;Deathstalker Agent (1)
22540;10278;Drakan (1)
22541;13409;Druid of the Grove (1)
22542;14793;Dun Baldar North Marshal (1)
22543;14797;Dun Baldar North Warmaster (1)
22544;14793;Dun Baldar South Marshal (1)
22545;14797;Dun Baldar South Warmaster (1)
22546;10278;Duros (1)
22547;14793;East Frostwolf Marshal (1)
22548;14797;East Frostwolf Warmaster (1)
22549;12080;Frostwolf Herald (1)
22550;13310;Frostwolf Shredder Unit (1)
22551;13670;Frostwolf Stable Master (1)
22552;13415;Frostwolf Wolf Rider Commander (1)
22553;2346;Furis (1)
22554;11686;Gahz'ranka Herald (1)
22555;10792;Grimtooth (1)
22556;11012;Guse's War Rider (1)
22557;13069;Herald (1)
22558;13338;Horde Spirit Guide (1)
22559;14793;Iceblood Marshal (1)
22560;14797;Iceblood Warmaster (1)
22561;14793;Icewing Marshal (1)
22562;14797;Icewing Warmaster (1)
22563;1148;Ichman's Gryphon (1)
22564;11012;Jeztor's War Rider (1)
22565;13439;Master Engineer Zinfizzlex (1)
22566;11012;Mulverick's War Rider (1)
22567;13151;Murgot Deepforge (1)
22568;13478;Primalist Thurloga (1)
22569;14233;Ravak Grimtotem (1)
22570;1148;Slidore's Gryphon (1)
22571;13152;Smith Regzar (1)
22572;14793;Stonehearth Marshal (1)
22573;14797;Stonehearth Warmaster (1)
22574;12075;Stormpike Herald (1)
22575;13714;Stormpike Ram Rider Commander (1)
22576;13310;Stormpike Shredder Unit (1)
22577;13669;Stormpike Stable Master (1)
22578;13454;Syndicate Master Ryson (1)
22579;14793;Tower Point Marshal (1)
22580;14797;Tower Point Warmaster (1)
22581;7804;Trigger Guse (1)
22582;7804;Trigger Ichman (1)
22583;7804;Trigger Jeztor (1)
22584;7804;Trigger Mulverick (1)
22585;7804;Trigger Slidore (1)
22586;7804;Trigger Vipore (1)
22587;13658;Veteran Commando (1)
22588;13258;Veteran Defender (1)
22589;13282;Veteran Guardian (1)
22590;13828;Veteran Outrunner (1)
22591;13682;Veteran Ranger (1)
22592;13825;Veteran Reaver (1)
22593;1148;Vipore's Gryphon (1)
22594;11012;War Rider (1)
22595;14793;West Frostwolf Marshal (1)
22596;14797;West Frostwolf Warmaster (1)
22597;13470;Wing Commander Ichman (1)
22598;13475;Wing Commander Mulverick (1)
22599;7804;Winterax Sentry (1)
22600;12075;[PH] Alliance Herald (1)
22601;1891;[PH] Alliance Tower Lieutenant (1)
22602;12080;[PH] Horde Herald (1)
22603;12949;[PH] Horde Tower Lieutenant (1)
22604;10946;Alterac Yeti (1)
22605;12823;Captain Balinda Stonehearth (1)
22606;11895;Captain Galvangar (1)
22607;13650;Champion Commando (1)
22608;13351;Champion Defender (1)
22609;13361;Champion Guardian (1)
22610;13833;Champion Outrunner (1)
22611;13686;Champion Ranger (1)
22612;13837;Champion Reaver (1)
22613;13462;Commander Dardosh <old> (1)
22614;13445;Commander Duffy (1)
22615;13450;Commander Karl Philips (1)
22616;13465;Commander Louis Philips (1)
22617;13463;Commander Malgor (1)
22618;13446;Commander Mortimer (1)
22619;13464;Commander Mulfort (1)
22620;13455;Commander Randolph (1)
22621;13662;Field Marshal Teravaine (1)
22622;14320;Frostwolf Battleguard (1)
22623;13793;Frostwolf Explosives Expert (1)
22624;13394;Frostwolf Mine Layer (1)
22625;12249;Gash'nak the Cannibal (1)
22626;10041;Ice Giant (1)
22627;14884;Ivus the Forest Lord (1)
22628;13841;Lieutenant Haggerdin (1)
22629;31723;Lokholar the Ice Lord (1)
22630;13794;Prospector Stonehewer (1)
22631;14072;Rezrelek (1)
22632;8811;Risen Ancient (1)
22633;14322;Stormpike Battleguard (1)
22634;13671;Stormpike Explosives Expert (1)
22635;13386;Stormpike Mine Layer (1)
22636;13990;Tatterhide (1)
22637;14064;Ushalac the Gloomdweller (1)
22638;13852;Voggah Deathgrip (1)
22639;13842;Warmaster Garrick (1)
22640;13853;Warmaster Laggrond (1)
22641;11894;Drek'Thar (1)
22642;12815;Fjordune the Greater (1)
22643;7873;Korrak the Bloodrager (1)
22644;11896;Vanndar Stormpike (1)
22645;12069;Alliance Sentinel (1)
22646;2284;Brogus Thunderbrew (1)
22647;15243;Frostwolf Emissary (1)
22648;13385;Frostwolf Quartermaster (1)
22649;12081;Frostwolf Warrior (1)
22650;1359;Grelkor (1)
22651;3061;Jonivera Farmountain (1)
22652;3084;Kurdrum Barleybeard (1)
22653;2286;Lana Thunderbrew (1)
22654;4294;Rarck (1)
22655;9765;Shrye Ragefist (1)
22657;12065;Stormpike Mountaineer (1)
22658;13384;Stormpike Quartermaster (1)
22659;3083;Svalbrad Farmountain (1)
22660;9763;Yaelika Farclaw (1)
22661;14781;Zora Guthrek (1)
22662;13266;Seasoned Mountaineer (1)
22663;13229;Seasoned Sentinel (1)
22664;13301;Seasoned Warrior (1)
22665;12949;Frostwolf Legionnaire (1)
22666;13253;Stormpike Guardsman (1)
22667;13270;Veteran Mountaineer (1)
22668;13290;Veteran Sentinel (1)
22669;13306;Veteran Warrior (1)
22670;13298;Aggi Rumblestomp (1)
22671;13379;Champion Mountaineer (1)
22672;13357;Champion Sentinel (1)
22673;13365;Champion Warrior (1)
22674;12165;Frostwolf Guardian (1)
22675;13817;Frostwolf Outrunner (1)
22676;13809;Frostwolf Reaver (1)
22677;12165;Frostwolf Reclaimer (1)
22678;13410;Frostwolf Shaman (1)
22679;13411;Frostwolf Wolf Rider (1)
22680;13476;Gaelden Hammersmith (1)
22681;13477;Grunnda Wolfheart (1)
22682;13438;Jekyll Flandring (1)
22683;13300;Keetar (1)
22684;13305;Masha Swiftcut (1)
22685;5945;Morloch (1)
22686;10833;Ryson's Eye in the Sky (1)
22687;13249;Seasoned Guardsman (1)
22688;13286;Seasoned Legionnaire (1)
22689;13645;Stormpike Commando (1)
22690;13274;Stormpike Defender (1)
22691;13709;Stormpike Ram Rider (1)
22692;13674;Stormpike Ranger (1)
22693;13274;Stormpike Reclaimer (1)
22694;371;Taskmaster Snivvle (1)
22695;13319;Thanthaldis Snowgleam (1)
22696;13299;Umi Thorson (1)
22697;13474;Wing Commander Jeztor (1)
22698;13471;Wing Commander Slidore (1)
22699;14234;Dirk Swindle (1)
22700;13456;Lieutenant Greywand (1)
22701;7864;Lieutenant Grummus (1)
22702;13457;Lieutenant Largent (1)
22703;13466;Lieutenant Lewis (1)
22704;13458;Lieutenant Lonadin (1)
22705;13459;Lieutenant Mancuso (1)
22706;1693;Lieutenant Murp <old> (1)
22707;13467;Lieutenant Rugba (1)
22708;13460;Lieutenant Spencer (1)
22709;13461;Lieutenant Stouthandle (1)
22710;13468;Lieutenant Stronghoof (1)
22711;13469;Lieutenant Vol'talar (1)
22712;14232;Najak Hexxen (1)
22713;13654;Seasoned Commando (1)
22714;13262;Seasoned Defender (1)
22715;13278;Seasoned Guardian (1)
22716;13821;Seasoned Outrunner (1)
22717;13678;Seasoned Ranger (1)
22718;13813;Seasoned Reaver (1)
22719;13254;Veteran Guardsman (1)
22720;13294;Veteran Legionnaire (1)
22721;13473;Wing Commander Guse (1)
22722;13472;Wing Commander Vipore (1)
22723;13808;Jotek (1)
22724;13849;Mountaineer Boombellow (1)
22725;11632;Winterax Berserker (1)
22726;13340;Alterac Ram (1)
22727;13340;Alterac Ram (1)
22728;8716;Blizzard Elemental (1)
22729;13895;Coldmine Explorer (1)
22730;13322;Coldmine Guard (1)
22731;13326;Coldmine Invader (1)
22732;556;Coldmine Miner (1)
22733;13334;Coldmine Peon (1)
22734;13330;Coldmine Surveyor (1)
22735;13383;Corporal Noreg Stormpike (1)
22736;13851;Corporal Teeka Bloodsnarl (1)
22737;10278;Frostwolf (1)
22738;782;Frostwolf Bloodhound (1)
22739;13398;Frostwolf Bowman (1)
22741;13430;Irondeep Explorer (1)
22743;13311;Irondeep Guard (1)
22744;556;Irondeep Miner (1)
22745;13335;Irondeep Peon (1)
22746;13434;Irondeep Raider (1)
22747;10285;Irondeep Shaman (1)
22748;10285;Irondeep Skullthumper (1)
22749;13315;Irondeep Surveyor (1)
22750;10285;Irondeep Trogg (1)
22751;13891;Seasoned Coldmine Explorer (1)
22752;13567;Seasoned Coldmine Guard (1)
22753;13636;Seasoned Coldmine Invader (1)
22754;13544;Seasoned Coldmine Surveyor (1)
22755;13769;Seasoned Irondeep Explorer (1)
22756;13781;Seasoned Irondeep Guard (1)
22757;13590;Seasoned Irondeep Raider (1)
22758;13795;Seasoned Irondeep Surveyor (1)
22759;13383;Sergeant Durgen Stormpike (1)
22760;13402;Sergeant Yazra Bloodsnarl (1)
22761;10282;Snowblind Ambusher (1)
22762;10282;Snowblind Harpy (1)
22763;10282;Snowblind Windcaller (1)
22764;13340;Stabled Alterac Ram (1)
22765;10278;Stabled Frostwolf (1)
22766;13390;Stormpike Bowman (1)
22767;10828;Stormpike Owl (1)
22768;13449;Syndicate Agent (1)
22769;13440;Syndicate Brigand (1)
22770;13893;Veteran Coldmine Explorer (1)
22771;13571;Veteran Coldmine Guard (1)
22772;13640;Veteran Coldmine Invader (1)
22773;13554;Veteran Coldmine Surveyor (1)
22774;13773;Veteran Irondeep Explorer (1)
22775;13785;Veteran Irondeep Guard (1)
22776;13594;Veteran Irondeep Raider (1)
22777;13799;Veteran Irondeep Surveyor (1)
22778;371;Whitewhisker Digger (1)
22779;371;Whitewhisker Geomancer (1)
22780;371;Whitewhisker Overseer (1)
22781;371;Whitewhisker Tunnel Rat (1)
22782;371;Whitewhisker Vermin (1)
22783;10792;Wildpaw Alpha (1)
22784;494;Wildpaw Brute (1)
22785;494;Wildpaw Gnoll (1)
22786;494;Wildpaw Mystic (1)
22787;494;Wildpaw Shaman (1)
22788;14017;Winterax Axe Thrower (1)
22789;14021;Winterax Hunter (1)
22790;14026;Winterax Mystic (1)
22791;14030;Winterax Seer (1)
22792;14060;Winterax Shadow Hunter (1)
22793;2714;Winterax Tracker (1)
22794;14013;Winterax Troll (1)
22795;14052;Winterax Warrior (1)
22796;14034;Winterax Witch Doctor (1)
22797;14056;Withered Troll (1)
22807;21087;Lost Torranche
22818;19091;Draenei Orphan
22820;21101;Seer Olum
22824;17612;Ethereum Glaive
22836;21110;Jheel
22838;17035;Outland Children's Week Aeris Landing Trigger
22888;1126;Vengeful Harbinger Event Starter
22900;19653;Tortured Protectorate Vanguard
22910;19677;Skulloc Soulgrinder
22911;18031;Vim'gol the Vile
22912;11686;Sundered Spirit
22923;5494;Simon Game Bunny
22941;19755;Mog'dorg the Wizened
22958;21152;Green Riding Nether Ray
22967;20712;Scryer Cavalier
22975;21155;Purple Riding Nether Ray
22976;21158;Red Riding Nether Ray
22977;21157;Silver Riding Nether Ray
22978;21156;Blue Riding Nether Ray
22995;19905;Chort
23007;18660;Paulsta'ats
23019;169;The Soulgrinder
23037;3680;Soulgrinder Ritual Bunny
23040;20570;Vim'gol's Circle Bunny
23052;19905;Bloodmaul Supplicant
23053;19762;Bladespire Supplicant
23055;18832;Felguard Degrader
23056;16480;Ogre Drum Bunny
23059;16480;Legion Ring Event InvisMan
23061;24139;Rivendark
23063;16480;Overseer Shartuul
23076;21343;Legion Flak Cannon
23077;17035;[PH]Knockdown Fel Cannon Dummy
23078;16480;Fel Imp Defender
23087;21242;Sewer Crocolisk
23088;21245;Ogre Smoke Image
23094;17864;Minion of Sar'this
23110;21327;Ogri'la Keg King
23112;21327;Mingo
23113;18169;Doomguard Punisher
23115;19906;Ogri'la Peacekeeper
23116;16480;Warp-Gate Shield
23118;1126;Bombing Run Target Bunny
23119;1126;Bombing Run Explosion Bunny
23120;21258;Sky Sergeant Vanderlip
23128;21264;Master Pyreanor
23173;16480;Felhound Defender
23174;18288;Crystalfused Miner
23188;21316;Dragonmaw Transporter
23199;16480;Gan'arg Underling
23208;21169;Skyguard Pyrotechnician
23212;16480;Mo'arg Tormenter
23218;19905;Bloodmaul Agent
23220;21527;Shivan Assassin
23230;20975;Shartuul
23231;21381;Willy
23233;21404;Chu'a'lor
23234;21362;Bananas
23246;21487;Slavering Slave
23253;21366;Kronk
23255;1126;Kronk's Book Bunny
23256;21374;Ogri'la Storyteller
23260;16480;Legion Ring Event InvisMan Lg
23261;12869;Furywing
23262;5187;Ethereal Ring, Forge
23266;21393;Peanut
23278;16480;Portable Fel Cannon
23281;12869;Insidion
23282;12869;Obsidia
23300;21405;Gahk
23301;1126;Dragon Bunny
23310;16480;Fel Portal Alarm
23316;21406;Torkus
23322;20570;Banishing Crystal Bunny 01
23323;16480;Fel Eye Stalk
23327;20570;Banishing Crystal Bunny 02
23328;16480;Legion Ring - Eredar Breath Target
23334;21414;Sky Commander Keller
23335;21415;Skyguard Khatie
23343;21423;Wrangled Aether Ray
23347;21428;Tork
23362;21432;Torki
23365;21433;Torkus Jr.
23380;21444;Bronco
23382;5187;Simon Game Summon Target
23385;17519;Simon Unit
23386;18288;Gan'arg Analyzer
23392;21459;Skyguard Stable Master
23395;1126;Bash'ir Landing Boss Bunny
23406;794;Jimmy McWeaksauce
23407;796;Johnny McWeaksauce
23413;21480;Skyguard Handler Irena
23428;21507;Jho'nass
23439;21155;Hungry Nether Ray
23455;21520;Onyx Netherwing Drake
23456;21521;Azure Netherwing Drake
23457;21522;Veridian Netherwing Drake
23458;21523;Purple Netherwing Drake
23459;21524;Violet Netherwing Drake
23460;21525;Cobalt Netherwing Drake
23473;21499;Aether-tech Apprentice
23496;169;Akama Event Trigger
23500;16480;Legion Ring Shield Zapper InvisMan
23512;1126;Crystalforge Bunny
23157;21344;Aluyen
23243;21499;Aether-tech Assistant
23244;21500;Aether-tech Adept
23245;21501;Aether-tech Master
23447;21513;Sergeant Kien
23139;21274;Overlord Mor'ghor
23140;21275;Taskmaster Varkule Dragonbreath
23370;21438;Dragonmaw Tower Controller
23149;19975;Mistress of the Mines
24484;21854;Brewfest Reveler
23511;22628;Gordok Brew Apprentice
23482;22394;Barleybrew Apprentice
23510;22396;Thunderbrew Apprentice
23521;22385;Anne Summers
23702;24860;Thunderbrew Festive Keg
23558;22454;Neill Ramstein
23684;21837;Ita Thunderbrew
23808;21693;[DND] Brewfest Keg Move to Target
24766;4626;[DND] Brewfest Face Me Bunny
23683;21836;Maeve Barleybrew
23488;1126;Brewfest Crowd
23700;24860;Barleybrew Festive Keg
23628;22451;Daran Thunderbrew
23627;22450;Becan Barleybrew
23710;21701;Belbi Quikswitch
24468;22455;Pol Amberstill
24710;22603;Ipfelkofer Ironkeg
23703;825;[DND] Brewfest Dark Iron Event Generator
23522;22384;Arlen Lochlan
23698;22461;Drunken Brewfest Reveler
23525;22391;Brother Cartwright
24108;22162;Self-Turning and Oscillating Utility Target
23706;24860;Gordok Festive Keg
23486;21574;Goldark Snipehunter
24109;21693;[DND] Brewfest Target Dummy Move To Target
24463;22631;Swift Racing Ram
24462;22630;Racing Ram
23487;22349;Wild Wolpertinger
23696;22628;Gordok Brew Chief
23685;22628;Gordok Brew Barker
23481;22390;Keiran Donoghue
22943;22349;Wolpertinger
23635;8848;Krixx
24497;22487;Ram Master Ray
24510;22498;Driz Tumblequick
23605;1318;Bron
23606;22513;Suntouched Apprentice
24711;22605;Tapper Swindlekeg
24501;22490;Drohn's Distillery Apprentice
24492;22494;Drohn's Distillery Barker
24493;22495;T'chali's Voodoo Brewery Barker
24498;22488;Cort Gorestein
24657;22553;Glodrak Huntsniper
24495;22480;Blix Fixwidget
24499;22489;Ja'ron
23604;7358;Agnes Farwithers
23603;4728;Uta Roughdough
24373;24860;T'chali's Voodoo Brew Festive Keg
24372;24860;Drohn's Distillery Festive Keg
23533;22492;T'chali's Voodoo Brewery Apprentice
24265;4626;[DND] Brewfest Speed Bunny Red
24264;4626;[DND] Brewfest Speed Bunny Yellow
24263;4626;[DND] Brewfest Speed Bunny Green
23531;22732;Eversong Pink Elekk
23530;22732;Tirisfal Pink Elekk
23529;22732;Mulgore Pink Elekk
23966;21939;Magic Broom
23537;5187;Headless Horseman - Fire (DND)
23682;22351;Headless Horseman
23686;5187;Headless Horseman Flame Bunny
23758;5187;Headless Horseman - Earth Explosion Bunny
23800;22352;Headless Horseman, Unhorsed
24034;2027;Headless Horseman - Wisp Invis
24700;22352;Headless Horseman, friendly
24814;22653;Headless Horseman's Mount
23619;21659;Bergrisst
23623;21661;Chief Thunder-Skins
23624;21662;Mai'Kyl
23625;21665;Samuro
23626;21666;Sig Nicious
24519;22504;Costumed Orphan Matron
23973;22499;Masked Orphan Matron
23712;252;Touring Orphan
23103;11466;Derek the Undying
23713;8848;Kraxx
23971;14589;Traveling Orphan
953;351;Spawn Test One
1401;134;Test Squirrel
1758;278;Warlock (TEST)
1759;198;Mage (TEST)
1760;282;Warrior (TEST)
1761;190;Priest (TEST)
1762;149;Rogue (TEST)
1850;10612;Putridius
1979;868;TEST WOLF (ALPHA FIRST)
1980;869;TEST WOLF (ALPHA SECOND)
2051;907;Twain The Tester FOO
2154;907;Jesse The Tester
2424;280;Guild Banker
3201;2582;Scott Mercer
4450;7209;Rugfizzle
4942;1634;Test Petition Giver
5063;365;Pat's Test Kobold
5201;1485;Pat's Test Human
5596;6288;Twain Test Prop
6526;1600;GOSSIP TEST DUDE
6688;467;Druid 40 (fastest!)
6926;2687;Test Satyr
6931;1693;Respawn Test Mob
7236;5965;Test Anubisath
7314;1438;Test BattleMaster
7624;24591;Slim's Test Death Knight
7938;4327;Test Auctioneer
8498;4216;TEST Uber Night Elf
8499;159;TEST Uber Succubus
8500;1693;TEST Uber Abomination
8501;3004;TEST Uber Crypt Fiend
8502;2041;TEST Uber Human
8796;441;Swimming Murloc Test
9567;4617;Test Stable Master
9658;304;Distract Test
9659;2467;Unkillable Test Dummy
