long,long,long,float,float,float,long,
136409,190587,33200,91.2884674072,-929.942260742,-211.984329224,0,
136410,190587,35833,91.2173080444,-932.150695801,-212.00239563,0,
136411,190587,43067,91.131729126,-933.626098633,-212.024124146,0,
136412,190587,52033,91.131729126,-933.626098633,-212.024124146,0,
136413,190587,55667,91.0199661255,-932.738525391,-212.052490234,0,
136414,190587,58833,90.8996353149,-926.571594238,-212.08303833,0,
136415,190587,61467,90.7750015259,-924.999694824,-212.1146698,0,
136416,190587,61500,90.6717376709,-924.003234863,-212.122131348,0,
136417,190587,61567,90.4666748047,-922.023010254,-212.121185303,0,
136418,190587,61600,90.3647842407,-921.0390625,-212.106765747,0,
136419,190587,61633,90.2615814209,-920.04296875,-212.080627441,0,
136420,190587,61700,90.1596755981,-919.059692383,-212.046340942,0,
136421,190587,61733,90.0565032959,-918.064147949,-212.005447388,0,
136422,190587,61900,89.5455169678,-913.124816895,-211.771408081,0,
136423,190587,61967,89.3409576416,-911.139770508,-211.689849854,0,
136424,190587,62000,89.2392196655,-910.150024414,-211.657501221,0,
136425,190587,62067,89.0363540649,-908.16986084,-211.617599487,0,
136426,190587,62133,88.9353027344,-907.179504395,-211.613967896,0,
136427,190587,62167,88.834526062,-906.18927002,-211.623855591,0,
136428,190587,62200,88.7337341309,-905.19909668,-211.645721436,0,
136429,190587,62267,88.5322875977,-903.219787598,-211.721984863,0,
136430,190587,62333,88.3315353394,-901.242248535,-211.833877563,0,
136431,190587,62467,87.934173584,-897.289672852,-212.108230591,0,
136432,190587,62567,87.7381210327,-895.312805176,-212.240921021,0,
136433,190587,62633,87.5438842773,-893.334777832,-212.355911255,0,
136434,190587,62667,87.4474105835,-892.345092773,-212.404800415,0,
136435,190587,62933,86.7843399048,-885.415588379,-212.720901489,0,
136436,190587,63067,86.4103851318,-881.454772949,-212.888259888,0,
136437,190587,63167,86.1302719116,-878.483520508,-212.99836731,0,
136438,190587,63267,85.8494338989,-875.51171875,-213.089385986,0,
136439,190587,63367,85.6613616943,-873.530212402,-213.136260986,0,
136440,190587,63600,85.0051651001,-866.593933105,-213.26008606,0,
136441,190587,63667,84.8185195923,-864.611816406,-213.282058716,0,
136442,190587,63767,84.6307449341,-862.629760742,-213.287536621,0,
136443,190587,63833,84.4412612915,-860.647827148,-213.274276733,0,
136444,190587,63900,84.2498779297,-858.666381836,-213.242965698,0,
136445,190587,63967,84.0566864014,-856.68536377,-213.195632935,0,
136446,190587,64033,83.8618774414,-854.70489502,-213.134857178,0,
136447,190587,64133,83.5671768188,-851.735168457,-213.022964478,0,
136448,190587,64267,83.2710952759,-848.766418457,-212.888259888,0,
136449,190587,64400,82.8751525879,-844.809387207,-212.686187744,0,
136450,190587,64600,82.378578186,-839.864440918,-212.411834717,0,
136451,190587,64800,81.7802581787,-833.931762695,-212.06350708,0,
136452,190587,65167,80.7755813599,-824.046203613,-211.459442139,0,
136453,190587,65467,79.9599227905,-816.139038086,-210.975189209,0,
136454,190587,65600,79.538482666,-812.186828613,-210.733963013,0,
136455,190587,65700,79.2097015381,-809.230773926,-210.545730591,0,
136456,190587,65967,78.4160461426,-802.316894531,-210.083892822,0,
136457,190587,66067,78.0894775391,-799.361083984,-209.888427734,0,
136458,190587,66167,77.7752304077,-796.391052246,-209.697677612,0,
136459,190587,66333,77.374206543,-792.436950684,-209.451965332,0,
136460,190587,66533,76.7936019897,-786.502868652,-209.098770142,0,
136461,190587,66667,76.4514770508,-782.905395508,-208.887619019,0,
136462,190587,66700,76.3659439087,-782.005981445,-208.834838867,0,
136463,190587,66733,76.280418396,-781.106567383,-208.782058716,0,
136464,190587,66767,76.1948852539,-780.207214355,-208.729263306,0,
136465,190587,66800,76.1093521118,-779.307800293,-208.676467896,0,
136466,190587,66833,76.0238265991,-778.408447266,-208.623687744,0,
136467,190587,66867,75.938293457,-777.509033203,-208.570907593,0,
136468,190587,66900,75.8527679443,-776.609680176,-208.518127441,0,
136469,190587,66933,75.7672424316,-775.710266113,-208.465332031,0,
136470,190587,66967,75.6817092896,-774.810852051,-208.41255188,0,
136471,190587,67000,75.5961761475,-773.911499023,-208.35975647,0,
136472,190587,67033,75.5106506348,-773.012084961,-208.30696106,0,
136473,190587,67067,75.4251174927,-772.112731934,-208.254180908,0,
136474,190587,67100,75.3395843506,-771.213317871,-208.201400757,0,
136475,190587,67133,75.2540588379,-770.313903809,-208.148620605,0,
136476,190587,67167,75.1685256958,-769.414550781,-208.095825195,0,
136477,190587,67200,75.0829925537,-768.515197754,-208.043045044,0,
136478,190587,67233,74.997467041,-767.615783691,-207.990249634,0,
136479,190587,67267,74.9119338989,-766.716430664,-207.937469482,0,
136480,190587,67300,74.8315200806,-765.868530273,-207.885116577,0,
136481,190587,67333,74.7510986328,-765.020690918,-207.832778931,0,
136482,190587,67367,74.6706848145,-764.172790527,-207.780441284,0,
136483,190587,67400,74.5902557373,-763.324951172,-207.728103638,0,
136484,190587,67433,74.5098419189,-762.477111816,-207.675750732,0,
136485,190587,67467,74.4294204712,-761.629211426,-207.623397827,0,
136486,190587,67500,74.3490066528,-760.78137207,-207.571075439,0,
136487,190587,67533,74.2543487549,-759.792480469,-207.506347656,0,
136488,190587,67567,74.1596908569,-758.803649902,-207.441619873,0,
136489,190587,67600,74.065032959,-757.814758301,-207.376907349,0,
136490,190587,67633,73.9703674316,-756.82598877,-207.312210083,0,
136491,190587,67667,73.8743515015,-755.837585449,-207.242431641,0,
136492,190587,67700,73.7783279419,-754.849182129,-207.172668457,0,
136493,190587,67733,73.6823043823,-753.860778809,-207.102890015,0,
136494,190587,67767,73.5851669312,-752.872924805,-207.027908325,0,
136495,190587,67800,73.48802948,-751.885070801,-206.952941895,0,
136496,190587,67833,73.3908996582,-750.897155762,-206.877960205,0,
136497,190587,67867,73.3171386719,-750.156677246,-206.816650391,0,
136498,190587,67900,73.2433853149,-749.416320801,-206.755340576,0,
136499,190587,67933,73.169631958,-748.67590332,-206.694046021,0,
136500,190587,67967,73.0958786011,-747.935424805,-206.632720947,0,
136501,190587,68000,72.9963607788,-746.949035645,-206.543426514,0,
136502,190587,68033,72.8968276978,-745.962524414,-206.454147339,0,
136503,190587,68067,72.7963256836,-744.976867676,-206.357376099,0,
136504,190587,68100,72.6958236694,-743.991210938,-206.260574341,0,
136505,190587,68133,72.5945205688,-743.006469727,-206.155715942,0,
136506,190587,68167,72.4932174683,-742.021728516,-206.050842285,0,
136507,190587,68200,72.3916702271,-741.037780762,-205.938964844,0,
136508,190587,68233,72.2901153564,-740.053833008,-205.827102661,0,
136509,190587,68267,72.2096481323,-739.267028809,-205.73387146,0,
136510,190587,68300,72.1291885376,-738.480224609,-205.640655518,0,
136511,190587,68333,72.0487289429,-737.693359375,-205.547424316,0,
136512,190587,68367,71.9682617188,-736.906555176,-205.454193115,0,
136513,190587,68400,71.8877944946,-736.119812012,-205.360977173,0,
136514,190587,68433,71.787399292,-735.137695313,-205.23286438,0,
136515,190587,68467,71.6870117188,-734.155578613,-205.104721069,0,
136516,190587,68500,71.5862426758,-733.175598145,-204.962249756,0,
136517,190587,68533,71.4854812622,-732.195556641,-204.819778442,0,
136518,190587,68567,71.3845214844,-731.217590332,-204.663467407,0,
136519,190587,68600,71.2835693359,-730.239624023,-204.507156372,0,
136520,190587,68633,71.2079849243,-729.507202148,-204.383560181,0,
136521,190587,68667,71.1324005127,-728.774780273,-204.259979248,0,
136522,190587,68700,71.0568161011,-728.042358398,-204.136398315,0,
136523,190587,68733,70.9812316895,-727.309936523,-204.012802124,0,
136524,190587,68767,70.8798599243,-726.333312988,-203.848876953,0,
136525,190587,68800,70.7784805298,-725.356689453,-203.684967041,0,
136526,190587,68833,70.677116394,-724.380004883,-203.521057129,0,
136527,190587,68867,70.5757446289,-723.403381348,-203.357131958,0,
136528,190587,68900,70.4743728638,-722.426757813,-203.193206787,0,
136529,190587,68933,70.3730010986,-721.450073242,-203.029296875,0,
136530,190587,68967,70.2716293335,-720.473449707,-202.865371704,0,
136531,190587,69000,70.1702575684,-719.496826172,-202.701461792,0,
136532,190587,69033,70.0944747925,-718.765197754,-202.573135376,0,
136533,190587,69067,70.0186920166,-718.033569336,-202.44480896,0,
136534,190587,69100,69.9429092407,-717.302001953,-202.316482544,0,
136535,190587,69133,69.8671264648,-716.57043457,-202.188156128,0,
136536,190587,69167,69.7679443359,-715.596008301,-202.009963989,0,
136537,190587,69200,69.668762207,-714.621643066,-201.831771851,0,
136538,190587,69233,69.5695800781,-713.647277832,-201.653594971,0,
136539,190587,69267,69.4726867676,-712.674072266,-201.468017578,0,
136540,190587,69300,69.375793457,-711.700866699,-201.282455444,0,
136541,190587,69333,69.2789077759,-710.727661133,-201.096893311,0,
136542,190587,69367,69.1816635132,-709.75567627,-200.905029297,0,
136543,190587,69400,69.0844192505,-708.783691406,-200.713180542,0,
136544,190587,69433,68.9871673584,-707.811767578,-200.521316528,0,
136545,190587,69467,68.9066543579,-707.03515625,-200.364028931,0,
136546,190587,69500,68.8261260986,-706.258666992,-200.206741333,0,
136547,190587,69533,68.7455978394,-705.482177734,-200.049438477,0,
136548,190587,69567,68.6650772095,-704.705627441,-199.892150879,0,
136549,190587,69600,68.5845565796,-703.929077148,-199.734832764,0,
136550,190587,69633,68.4848632813,-702.959228516,-199.5340271,0,
136551,190587,69667,68.3851699829,-701.989257813,-199.333221436,0,
136552,190587,69700,68.285484314,-701.019348145,-199.132400513,0,
136553,190587,69733,68.1857910156,-700.049499512,-198.931594849,0,
136554,190587,69767,68.0901107788,-699.079772949,-198.727981567,0,
136555,190587,69800,67.9944229126,-698.110046387,-198.524368286,0,
136556,190587,69833,67.898727417,-697.140319824,-198.320755005,0,
136557,190587,69867,67.8308258057,-696.412902832,-198.166610718,0,
136558,190587,69900,67.7629165649,-695.685546875,-198.012496948,0,
136559,190587,69933,67.695022583,-694.958190918,-197.858352661,0,
136560,190587,69967,67.6271133423,-694.230773926,-197.704223633,0,
136561,190587,70000,67.5428314209,-693.260742188,-197.497238159,0,
136562,190587,70033,67.4585494995,-692.290710449,-197.290237427,0,
136563,190587,70067,67.3742599487,-691.320617676,-197.083221436,0,
136564,190587,70100,67.2969970703,-690.350158691,-196.875061035,0,
136565,190587,70133,67.2197341919,-689.379760742,-196.666900635,0,
136566,190587,70167,67.1424713135,-688.409423828,-196.458740234,0,
136567,190587,70200,67.0728378296,-687.438659668,-196.249435425,0,
136568,190587,70233,67.0032043457,-686.467956543,-196.040130615,0,
136569,190587,70267,66.9335708618,-685.497192383,-195.830841064,0,
136570,190587,70300,66.8861236572,-684.770568848,-195.673187256,0,
136571,190587,70333,66.8386611938,-684.043945313,-195.515548706,0,
136572,190587,70367,66.7912216187,-683.317260742,-195.357910156,0,
136573,190587,70400,66.7437591553,-682.590637207,-195.200271606,0,
136574,190587,70433,66.6848144531,-681.619750977,-194.988540649,0,
136575,190587,70467,66.6258621216,-680.648803711,-194.776809692,0,
136576,190587,70500,66.56690979,-679.67791748,-194.565078735,0,
136577,190587,70533,66.5079650879,-678.706970215,-194.353347778,0,
136578,190587,70567,66.4524688721,-677.734863281,-194.140319824,0,
136579,190587,70600,66.3969726563,-676.762756348,-193.927276611,0,
136580,190587,70633,66.3414764404,-675.790649414,-193.71421814,0,
136581,190587,70667,66.285987854,-674.81854248,-193.501174927,0,
136582,190587,70700,66.2304916382,-673.846435547,-193.288146973,0,
136583,190587,70733,66.1835632324,-672.983520508,-193.097854614,0,
136584,190587,70767,66.1366348267,-672.120605469,-192.907546997,0,
136585,190587,70800,66.0897064209,-671.25769043,-192.717254639,0,
136586,190587,70833,66.0427780151,-670.394836426,-192.526947021,0,
136587,190587,70867,65.9958496094,-669.531921387,-192.336654663,0,
136588,190587,70900,65.948928833,-668.669067383,-192.146362305,0,
136589,190587,70933,65.9020004272,-667.806091309,-191.956069946,0,
136590,190587,70967,65.8550796509,-666.943237305,-191.765777588,0,
136591,190587,71000,65.8081436157,-666.080383301,-191.575485229,0,
136592,190587,71033,65.7621612549,-665.231262207,-191.386566162,0,
136593,190587,71067,65.7161712646,-664.382202148,-191.197662354,0,
136594,190587,71100,65.6701812744,-663.53314209,-191.008743286,0,
136595,190587,71133,65.6241912842,-662.684082031,-190.819824219,0,
136596,190587,71167,65.5782089233,-661.834960938,-190.63092041,0,
136597,190587,71200,65.5322189331,-660.985961914,-190.442001343,0,
136598,190587,71233,65.4862365723,-660.13684082,-190.253097534,0,
136599,190587,71267,65.440246582,-659.287780762,-190.064178467,0,
136600,190587,71300,65.3844680786,-658.31817627,-189.846008301,0,
136601,190587,71333,65.3286972046,-657.348449707,-189.627822876,0,
136602,190587,71367,65.2729263306,-656.37878418,-189.409637451,0,
136603,190587,71400,65.2137069702,-655.41003418,-189.187988281,0,
136604,190587,71433,65.1544952393,-654.44140625,-188.966339111,0,
136605,190587,71467,65.0952758789,-653.472717285,-188.744689941,0,
136606,190587,71500,65.0332260132,-652.50579834,-188.516174316,0,
136607,190587,71533,64.9711685181,-651.538879395,-188.287658691,0,
136608,190587,71567,64.9055557251,-650.574523926,-188.049728394,0,
136609,190587,71600,64.870880127,-650.09387207,-187.925170898,0,
136610,190587,71633,64.8362121582,-649.61315918,-187.800628662,0,
136611,190587,71667,64.7658996582,-648.654968262,-187.540283203,0,
136612,190587,71700,64.6955947876,-647.696655273,-187.279953003,0,
136613,190587,71733,64.6252822876,-646.73840332,-187.019607544,0,
136614,190587,71767,64.5549697876,-645.780151367,-186.759262085,0,
136615,190587,71800,64.484664917,-644.821899414,-186.498931885,0,
136616,190587,71833,64.4124221802,-643.866577148,-186.228469849,0,
136617,190587,71867,64.340171814,-642.911315918,-185.958007813,0,
136618,190587,71900,64.2655334473,-641.958557129,-185.679122925,0,
136619,190587,71933,64.1908950806,-641.005859375,-185.400222778,0,
136620,190587,71967,64.1397781372,-640.372253418,-185.209533691,0,
136621,190587,72000,64.0886611938,-639.738586426,-185.018844604,0,
136622,190587,72033,64.0375595093,-639.105041504,-184.828140259,0,
136623,190587,72067,63.9593086243,-638.156433105,-184.536514282,0,
136624,190587,72100,63.881061554,-637.207824707,-184.244873047,0,
136625,190587,72133,63.8028106689,-636.259277344,-183.95324707,0,
136626,190587,72167,63.7273368835,-635.27734375,-183.954910278,0,
136627,190587,72200,63.650592804,-634.287109375,-184.022293091,0,
136628,190587,72233,63.5738525391,-633.296875,-184.089675903,0,
136629,190587,72267,63.4945487976,-632.30645752,-184.151428223,0,
136630,190587,72300,63.4152488708,-631.316101074,-184.213180542,0,
136631,190587,72333,63.353717804,-630.573181152,-184.254959106,0,
136632,190587,72367,63.2921943665,-629.830322266,-184.296737671,0,
136633,190587,72400,63.2306671143,-629.087402344,-184.338531494,0,
136634,190587,72433,63.1691360474,-628.344543457,-184.380325317,0,
136635,190587,72467,63.0843048096,-627.353820801,-184.429870605,0,
136636,190587,72500,62.9994659424,-626.36315918,-184.479400635,0,
136637,190587,72533,62.9146308899,-625.372558594,-184.528945923,0,
136638,190587,72567,62.827419281,-624.381896973,-184.573226929,0,
136639,190587,72600,62.7402153015,-623.391296387,-184.617507935,0,
136640,190587,72633,62.6530075073,-622.400634766,-184.661819458,0,
136641,190587,72667,62.5638427734,-621.409851074,-184.699996948,0,
136642,190587,72700,62.4746780396,-620.419128418,-184.738174438,0,
136643,190587,72733,62.3837890625,-619.428283691,-184.768997192,0,
136644,190587,72767,62.2929077148,-618.43737793,-184.799789429,0,
136645,190587,72800,62.2186889648,-617.644775391,-184.819992065,0,
136646,190587,72833,62.1444702148,-616.852111816,-184.840164185,0,
136647,190587,72867,62.0702514648,-616.059448242,-184.86038208,0,
136648,190587,72900,61.9960327148,-615.266845703,-184.880569458,0,
136649,190587,72933,61.9218139648,-614.474121094,-184.900756836,0,
136650,190587,72967,61.8275337219,-613.483459473,-184.926300049,0,
136651,190587,73000,61.7332649231,-612.492736816,-184.951843262,0,
136652,190587,73033,61.6389923096,-611.502075195,-184.977371216,0,
136653,190587,73067,61.5447120667,-610.511413574,-185.002914429,0,
136654,190587,73100,61.449924469,-609.520935059,-185.034286499,0,
136655,190587,73133,61.3551292419,-608.530517578,-185.065643311,0,
136656,190587,73167,61.2603340149,-607.539978027,-185.097015381,0,
136657,190587,73200,61.1971321106,-606.879821777,-185.122192383,0,
136658,190587,73233,61.1339302063,-606.219665527,-185.147369385,0,
136659,190587,73267,61.0707321167,-605.559509277,-185.172561646,0,
136660,190587,73300,60.9760742188,-604.569580078,-185.216445923,0,
136661,190587,73333,60.8814163208,-603.579528809,-185.260345459,0,
136662,190587,73367,60.7867851257,-602.58984375,-185.310897827,0,
136663,190587,73400,60.6921463013,-601.600158691,-185.361465454,0,
136664,190587,73433,60.5974197388,-600.610778809,-185.417678833,0,
136665,190587,73467,60.5026855469,-599.621398926,-185.473907471,0,
136666,190587,73500,60.4079589844,-598.632080078,-185.53012085,0,
136667,190587,73533,60.3223075867,-597.741882324,-185.584945679,0,
136668,190587,73567,60.2366485596,-596.851806641,-185.639770508,0,
136669,190587,73600,60.1509933472,-595.961608887,-185.694610596,0,
136670,190587,73633,60.0653343201,-595.071533203,-185.749435425,0,
136671,190587,73667,59.9796829224,-594.181335449,-185.804260254,0,
136672,190587,73700,59.8940315247,-593.29119873,-185.859085083,0,
136673,190587,73733,59.8083763123,-592.401062012,-185.913894653,0,
136674,190587,73767,59.7227172852,-591.510864258,-185.968719482,0,
