long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
2240,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.300000011921,-0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2241,3,0,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2242,3,0,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.40000000596,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2243,3,0,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2244,3,0,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2245,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,4000.0,4000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2246,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.5,-0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2247,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2248,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2249,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2250,2,1440,2870,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2251,0,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2252,0,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2253,0,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2254,0,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2255,0,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2256,0,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2257,3,0,720,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,13000.0,13000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2258,3,0,720,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079,0.40000000596,0.40000000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2259,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2260,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.649999976158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2261,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2262,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2263,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2264,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.899999976158,-0.899999976158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2265,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2266,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2267,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2268,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2269,6,0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,0,18000.0,18000.0,18000.0,16000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2270,6,0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.25,0.10000000149,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2271,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2272,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2273,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2274,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2275,2,1440,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2276,2,1440,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2277,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2278,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2279,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2280,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2281,6,0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,0,18000.0,18000.0,18000.0,18000.0,17466.6660156,17333.3339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2282,6,0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.300000011921,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2283,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2284,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2285,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2286,6,0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2287,2,0,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,13000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2288,2,0,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300000011921,-0.300000011921,-0.300000011921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2289,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2290,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079,0.699999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2291,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2292,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2293,2,0,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2294,2,0,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2295,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2296,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2297,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2298,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2299,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2300,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2301,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2302,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850000023842,0.850000023842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2303,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2304,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2305,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2306,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298,0.20000000298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2307,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2308,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850000023842,0.850000023842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2309,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2310,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2311,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2312,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20000000298,-0.20000000298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2313,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2314,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079,0.699999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2315,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2316,2,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2317,3,0,720,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2318,3,0,720,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2319,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2320,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2321,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2322,1,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2329,10,0,360,720,840,1440,1980,2100,2160,2220,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,10000.0,20000.0,17000.0,17000.0,10833.3330078,10000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2330,10,0,360,720,840,1440,1980,2100,2160,2220,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.10000000149,-0.25,0.10000000149,0.5,0.5,0.34999999404,0.316666990519,0.300000011921,0.29166701436,0.25,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2331,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2332,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2333,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2334,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2335,10,0,360,720,840,1440,1980,2100,2160,2220,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,10000.0,20000.0,17000.0,17000.0,10833.3330078,10000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2336,10,0,360,720,840,1440,1980,2100,2160,2220,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.10000000149,-0.25,0.10000000149,0.5,0.5,0.34999999404,0.316666990519,0.300000011921,0.29166701436,0.25,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2337,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2338,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2339,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2340,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
2341,3,0,720,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,2000.0,2000.0,2000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
