long,byte,byte,byte,byte,byte,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,
611,66,96,37,63,154,1111366041,3892576,-419430400,-939524093,50331648,1979711505,0,520093696,54356869,50331648,-855638016,1715477708,-683635098,272576675,-851593606,1212075212,4127457,0,0,0,0,0,0,0,4096000,0,0,0,0,-1207959552,171918622,-851467305,171855052,4105175,4376576,4409344,-16777216,57371645,0,0,1073741824,0,
612,66,96,37,63,205,1111395532,3892576,-419430400,-939524093,1610612736,1979711508,0,520093696,54356869,50331648,-855638016,1715477708,-683635098,272576675,-851593606,1212075212,4127457,0,0,0,0,0,0,0,4096000,0,0,0,0,-1207959552,171918622,-851467305,171855052,4105175,4376576,4409344,-16777216,66912407,0,0,1073741824,0,
613,0,0,128,63,111,4132336,-1711276032,-398485095,738197507,1744830465,1140850703,134217728,-855638016,104713420,67108864,0,4259840,1715519488,4089446,-851492864,-1707127604,4168089,-234881024,-1698758480,4274585,0,0,0,0,1157627904,12525784,0,0,0,0,0,0,0,0,339845120,4264366,-12615680,67108863,5272,0,1073741824,0,
614,0,0,128,63,244,4064509,1711276032,-398498202,738197507,-1526726655,1811939348,134217729,-855638016,104713420,67108864,0,4259840,4243456,0,-851492864,-1707127604,859806105,-230739149,12517552,4259840,0,0,0,0,1157627904,12525784,0,0,0,0,0,0,0,0,339836928,-851373650,-12694324,67108863,0,1,1075037864,0,
615,0,0,128,63,175,4109716,-1711276032,-390067815,738197507,-1090519039,1140850694,134217729,-855638016,104713420,67108864,0,4259840,4243456,0,-851492864,-1707127604,4168089,-234881024,12517552,4259840,0,0,0,0,1157627904,12525784,0,0,0,0,0,0,0,0,339873792,-851373650,-12694324,51078656,0,1,1091154477,0,
616,0,0,128,63,244,4064509,1711276032,-398498202,738197507,-1526726655,1811939348,134217729,-855638016,104713420,67108864,0,4259840,4243456,0,-851492864,-1707127604,859806105,-230739149,12517552,4259840,0,0,0,0,1157627904,12525784,0,0,0,0,0,0,0,0,339783680,-851373650,-12694324,67108863,0,1,1075037864,0,
617,205,204,204,61,163,4103169,1711276032,-255850906,738197504,-1090519039,1207959558,452984832,0,117440512,67108864,0,4268032,4268032,-1543503872,4160880,0,1711276032,-1673566618,-1119940412,11896375,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,599901184,859867611,-12516557,35348979,5320,4,1073741824,0,
618,205,204,204,61,163,4103169,1711276032,-255850906,738197504,-1090519039,1207959558,452984832,0,117440512,67108864,0,4268032,4268032,-1543503872,4160880,0,1711276032,-1673566618,-1119907644,11896375,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,599901184,859867611,-12516557,35348979,0,2,1073741824,0,
619,205,204,204,61,163,4103169,1711276032,-255850906,738197504,-1090519039,1207959558,452984832,0,117440512,67108864,0,4268032,4268032,-1543503872,4160880,0,855638016,624898867,-1119928058,11896375,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,599901184,859867611,-12516557,35348979,0,3,1073741824,0,
620,205,204,204,61,244,4064509,-855638016,-801256244,-939524089,-1476395008,1207959562,452984835,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,-851462718,-750842676,-1698783010,12556697,0,0,0,0,1610612736,1614782693,801087717,792764637,12624093,0,0,0,0,0,4300800,4376576,2084536320,42205306,0,0,1072139600,0,
621,113,61,74,62,23,1866355127,-851770606,-901919540,738197504,-1476395007,1207959562,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,2084490444,-1698746126,12638617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12689408,1715503104,2084562534,43063402,5333,0,1071300739,0,
622,0,0,128,64,0,1346355200,1715214221,-1220581786,11,251658240,637534219,335544320,0,16777216,50331648,855638016,4203315,-1707069440,-1539368551,2067758448,4075028,4096000,0,0,0,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,4386816,4386816,1983946752,67108349,5346,0,1073741824,0,
623,113,61,74,62,23,1866355127,-1707408622,-901801575,738197504,-352321535,1207959560,452984832,-1207959552,54396190,50331648,0,4194304,4227072,0,4145152,0,-855638016,-1673605940,-851472188,12651724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12689408,1715503104,-12589466,67108863,5359,0,1073741824,0,
624,133,235,49,64,23,171856311,1715217367,-390031770,-939524093,-1308622848,1325400067,184549376,335544320,54413230,50331648,0,4194304,-1019183104,1648273653,4134928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868353024,859927347,-12485837,66846025,5372,2,1073741824,0,
625,205,204,204,61,35,4090698,0,-167772160,-939524081,-1476395008,1627389962,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,0,4194304,0,0,0,-855638016,-2025927476,-2017441514,12601622,0,0,0,0,0,0,0,4376576,4429312,-12615680,50331647,0,0,1077135016,0,
626,205,204,204,61,35,4090698,0,-805306368,-939524089,-1476395008,-1073741814,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,-851462718,1614662860,4169957,12632064,0,0,0,0,0,1107296256,12386482,0,0,0,0,0,0,0,4300800,4376576,-12615680,50331647,0,0,1069623017,0,
627,145,237,220,62,1,4142157,1711276032,-398481818,1459617795,83886082,21,0,0,0,0,0,0,0,-1543503872,4160880,0,0,1157627904,4137176,4243456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,67052544,5416,0,1067106435,0,
628,205,204,204,61,23,4084151,0,-398508032,1459617795,822083586,1207959573,452984832,0,0,0,0,0,0,-1543503872,-851477136,4148428,-855638016,1614662860,4169957,4333568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172072960,-851696681,-1723970356,66121942,0,0,1073741824,0,
629,145,237,220,62,244,4064509,0,-398446592,1459617795,671088642,1610612748,452984832,0,0,0,0,0,0,-1543503872,4160880,0,-855638016,1161743564,4137176,4243456,0,0,0,0,0,0,0,0,0,-1375731712,-331488953,4077649,0,0,4300800,4227072,859799552,66121942,0,0,1071300739,0,
630,0,0,128,63,0,4071057,0,-390041600,738197507,671088641,-872415220,50331649,0,54362112,117440512,0,1715470336,-331389338,138262609,1547635884,-851475825,4148428,-754974720,4071646,0,0,0,0,1711276032,-549493146,1623194959,4169957,788529152,4235485,-851195904,-851522356,-851489588,-1707160372,4168089,12683264,4227072,-12615680,58655232,0,0,1073779573,0,
631,100,59,127,63,50,4133973,-855638016,-2109879092,1677721615,234881024,-536870894,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487680,0,0,0,0,-2084478976,4168384,-16777216,64436251,5454,0,1073741824,0,
632,100,59,127,63,50,4133973,-855638016,-2109879092,1476395023,234881026,-536870894,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487680,0,0,0,0,180432896,-1707334697,-12674663,64436251,0,0,1073741824,0,
633,100,59,127,63,50,4133973,-855638016,-2109879092,536870927,234881027,-536870894,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487680,0,0,0,0,180445184,-1707334697,-12641895,64436251,0,0,1073741824,0,
634,205,204,204,61,220,4156887,0,-805306368,-939524089,-1476395008,1090519050,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,0,4194304,0,0,0,1711276032,-2025778586,-2017441514,12601622,0,0,0,0,0,0,0,4300800,4376576,-12615680,34351159,0,0,1094503629,0,
635,0,0,64,64,154,4102553,0,-297754624,7,1157627904,-1375731695,452984833,0,50331648,50331648,167772160,3974103,1547771904,-1539374449,4128112,0,855638016,624948019,4112646,4268032,0,0,0,0,1145012224,1153392489,1161781097,1170153688,4137176,0,0,0,0,0,4376576,4376576,-16777216,50331647,5463,0,1089483047,0,
636,205,204,204,61,29,4099896,855638016,-398478541,738197507,-738197503,1811939328,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,1711276032,1446962790,1715521806,4302438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251648,4227072,-12615680,55562480,0,0,1073741824,0,
637,205,204,204,61,0,4071057,855638016,-398478541,738197507,1677721601,1275068437,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,1442840576,1715521806,4302438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,50344450,0,0,1073741824,0,
638,205,204,204,61,0,4071057,855638016,-398478541,738197507,50331649,1275068433,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,1442840576,1715521806,4302438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-163504128,4268072,-12615680,59637852,0,0,1073741824,0,
639,205,204,204,61,64,4022547,855638016,-398478541,738197507,-738197503,1275068416,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-1858174976,1715514605,4302438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251648,4227072,-12615680,35382751,0,0,1073741824,0,
640,205,204,204,61,64,4022547,855638016,-398478541,738197507,-738197503,1275068416,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,1446890700,4245774,4313088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-163520512,4268072,-12550144,59310182,5516,0,1073741824,0,
641,145,237,220,62,0,171835392,3974103,-390029312,-939524093,671088640,67108876,0,0,0,0,0,0,0,-1543503872,4160880,0,1711276032,1161750118,4137176,4243456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,66121942,0,0,1073741824,0,
642,145,237,220,62,0,4128768,0,-390066176,-939524093,671088640,12,0,0,0,0,0,0,0,-1543503872,4160880,0,0,1157627904,4137176,4243456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,67052544,5521,0,1073741824,0,
643,154,153,25,62,0,4128768,0,-390086656,738197507,1677721601,1207959573,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,692101120,4324188,4235264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,59310258,0,0,1073741824,0,
644,102,102,22,63,205,4050124,-1711276032,-255895143,738197504,-1090519039,1207959558,452984832,0,117440512,67108864,0,4268032,4268032,0,4145152,0,0,-750813184,4071646,0,0,0,0,0,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,-1237286912,4165107,-12550144,58742272,0,0,1073741824,0,
646,0,0,128,63,74,4147067,-1711276032,-398423655,738197507,-1644167167,1073741845,603979777,0,33554432,83886080,0,4194304,-331317248,4044881,859786897,171881267,4039639,0,0,0,0,0,0,1711276032,4154982,0,0,0,0,0,0,0,0,0,-1824387072,-851378152,-12538676,66760625,5586,0,1077135016,0,
647,0,0,128,63,0,4071057,0,-398442496,738197507,771751937,1073741825,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,1614744780,1715445989,12609126,0,788529152,-851402531,4268236,4161536,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,117440384,0,0,1073741824,0,
648,145,237,220,62,29,171872056,-1707334697,-398485095,738197507,16777217,1744830464,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-750780416,12493022,0,0,0,0,-855638016,4050124,0,0,0,0,0,0,0,0,0,2034341888,4212457,-12615680,63578827,5599,0,1073741824,0,
649,0,0,128,63,65,4119537,-1711276032,-398485095,738197507,-201326591,1744830485,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,-2143367988,12452023,0,0,0,0,0,-29458432,-641750828,-2025887427,801164566,4235485,0,0,0,0,0,-1958660096,1715524460,1161881190,66754117,0,0,1073741824,0,
650,100,59,127,63,23,4084151,-1711276032,-398452327,738197507,469762049,1744830486,452984832,0,50331648,50331648,0,4194304,-1891598336,2067592642,4157315,0,1711276032,4195942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1237213184,1715441139,-1723840922,51020358,0,0,1094713344,0,
651,86,14,141,62,175,4109716,-1711276032,-398485095,738197507,1207959553,1744830486,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-1711276032,-2025973351,-851457770,4263116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-197025792,859897085,-12502221,64569242,5756,0,1073741824,0,
652,0,0,128,63,154,4102553,-1711276032,-398485095,738197507,-1862270975,1744830486,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,855638016,4191027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967235072,-851443565,-12563252,39961841,0,0,1073741824,0,
653,145,237,220,62,175,4109716,-1711276032,-398485095,738197507,1828716545,1308622867,452984832,-520093696,54416506,50331648,0,4194304,4227072,0,4145152,-855638016,4148428,0,-1124073472,11896375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,56926200,5818,0,1073741824,0,
654,0,0,128,63,35,4090698,-1711276032,-398485095,738197507,-1862270975,1744830486,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-2143322112,-1120010057,11896375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-381551616,-1707097818,-12543591,52037119,0,0,1073741824,0,
655,53,94,42,63,154,4102553,-1711276032,-398485095,738197507,50331649,1073741841,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-1673625600,4133060,4243456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,51668201,5831,0,1073741824,0,
657,29,90,52,63,102,4089446,0,-213897216,738197505,-889192447,10,335544320,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,-1124073472,11896375,0,1207959552,4272865,0,1291845632,1295814387,12357363,0,0,0,0,0,0,0,4343808,4276224,2118090752,67108863,5852,0,1073741824,0,
658,29,90,52,63,31,4057989,0,-213897216,738197505,-889192447,10,335544320,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,-1124073472,11896375,0,1207959552,4272865,0,1291845632,1295814387,12357363,0,0,0,0,0,0,0,4343808,4276224,-12648448,54346963,0,1,1073741824,0,
659,205,204,204,61,244,4064509,-1711276032,-792782439,-939524089,671088640,-536870900,452984832,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,-851462718,1614695628,-1707106075,2084624793,-1673613070,12521668,0,0,1614741504,1614782693,1623171301,-381701915,4186406,0,0,0,0,0,4194304,1715591168,-12548506,50331903,5857,0,1073741824,0,
660,205,204,204,61,220,4156887,0,-805306368,-939524089,-1476395008,1090519050,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,0,4194304,0,0,0,-1711276032,-2025842279,-2025862890,4213014,0,0,0,0,0,0,0,4300800,4376576,-12615680,34351159,0,0,1094503629,0,
661,0,0,128,62,0,4161536,0,-398491648,738197507,-738197503,1207959569,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,1782620160,4197564,4321280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,67046912,5866,0,1101004800,0,
662,0,0,0,63,0,4194304,0,-390070272,738197507,-83886079,1073741846,452984832,0,33554432,67108864,0,4194304,4227072,167772160,-851729449,-1707225908,4102553,0,0,0,0,0,0,0,0,0,0,0,0,0,4128768,4161536,4128768,4161536,4300800,4227072,-12615680,67108608,5933,0,1101004800,0,
663,0,0,128,63,154,-851535463,4017356,-390070272,738197507,838860801,1442840599,452984832,0,33554432,67108864,0,4177920,4210688,-855638016,-851555124,-1707258676,4069785,0,0,0,0,0,0,0,0,0,0,0,0,-855638016,4082892,-851542016,-851620660,4050124,4300800,4227072,2134867968,67108608,5984,0,1101004800,0,
664,72,225,250,62,244,4064509,-1711276032,390060441,738197505,-822083583,1174405136,0,167772160,37561303,100663296,-855638016,-851436340,4265164,-704643072,4107350,-1371537408,4153671,-29458432,-851470124,625044684,-742539002,12460254,0,0,4169728,0,-1207959552,-1195292386,4278558,0,0,0,0,-855638016,4213964,0,-16777216,64497139,6005,0,1073741824,0,
665,12,2,171,62,64,4022547,1711276032,-901773722,721420288,-1879048191,100663300,0,167772160,121447383,100663296,0,4227072,171999232,4146135,-335544320,-851560367,4148428,-956301312,859769018,4301619,0,0,0,-855638016,-2025927476,-2017441514,272648470,-1371506344,12644679,-1706987520,524163481,-1371608187,4088135,4145152,0,0,-16777216,66725890,0,0,1073741824,0,
666,12,2,171,62,0,4071057,1711276032,-901773722,721420288,50331649,100663313,0,167772160,121447383,100663296,0,4227072,171999232,4146135,-335544320,-851560367,4148428,-956301312,859769018,4301619,0,0,0,-855638016,-2025927476,-2017441514,272648470,-1371506344,12644679,-1706987520,524163481,-1371608187,4088135,4145152,0,0,-1493172224,65405160,0,0,1073741824,0,
667,205,204,204,61,86,4153614,0,-805306368,-939524089,-1476395008,1090519050,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,-1124073472,11896375,0,0,0,0,-2030043136,-2017441514,12601622,0,0,0,0,0,0,0,4300800,4376576,-12615680,34351159,0,0,1094084198,0,
668,0,0,0,63,0,4096000,855638016,-415255757,738197507,1828716545,570425363,570425344,2063597568,54431252,100663296,-855638016,859802828,4203315,687865856,524160493,859728773,859747123,-750800077,-1119969058,11896375,0,0,0,0,-2025848832,-2017441514,4213014,0,0,-851304448,-1707193140,4102553,4096000,4128768,4396544,-851241472,-12612404,50353407,0,0,1073741824,0,
669,0,0,0,63,0,4161536,855638016,-415255757,738197507,838860801,570425367,570425344,2063597568,54431252,100663296,0,859881472,4203315,687865856,524160493,859728773,-851528909,-750768948,-1119969058,11896375,0,0,0,0,-2030043136,-2017441514,4213014,0,0,-851304448,-1707193140,4102553,4096000,4128768,4396544,-851241472,-12612404,67108863,6022,0,1073741824,0,
670,0,0,128,63,0,4227072,0,-398417920,738197507,503316481,1073741843,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,66121968,6035,1,1148846080,0,
671,0,0,128,63,0,4202496,0,-398417920,738197507,-1543503871,1073741847,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,67054592,6090,0,1128792064,0,
672,0,0,64,64,0,-851476480,4017356,-398417920,738197507,838860801,1442840599,452984832,0,33554432,50331648,0,4161536,-2059403264,-2092953109,-851588416,-851587892,4082892,0,0,0,0,0,0,0,-2025816064,-2017441514,4213014,0,0,-855638016,-851587892,-851555124,-851587892,4082892,4300800,4227072,-12615680,66121968,6095,0,1084227584,0,
673,133,235,49,64,0,1866366976,-516259054,-415247238,-939524093,-671088640,67108887,0,0,0,0,0,0,0,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,67108863,0,0,1073741824,0,
674,205,204,204,61,0,4071057,0,-805306368,-939524089,-1476395008,1090519050,452984833,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,0,-1124073472,11896375,0,0,0,0,-2030043136,-2017441514,12601622,0,0,0,0,0,0,0,4300800,4376576,-12615680,34351159,0,0,1073779573,0,
675,74,12,170,63,213,-1237350681,3964403,1262452736,738197510,-1879048191,1140850692,452984832,167772160,4096983,0,0,0,0,0,171917312,691905495,1715343196,624987750,-1707196154,-750773863,-2025971490,-683685610,-373325661,4186406,1161814016,1170153688,4137176,1694498816,4096170,0,0,0,0,0,4210688,4343808,759318528,117440256,6140,0,1073741824,0,
676,0,0,128,63,244,4064509,1711276032,-398449050,738197507,419430401,134217752,620756992,0,117440512,50331648,0,4194304,4227072,0,-1707130880,4069785,0,2084470784,-851496718,4263116,0,0,0,0,1140850688,1153392489,4153193,0,0,0,0,0,0,0,4263936,4259840,1312784384,66118287,6204,0,1073741824,0,
677,102,102,22,63,29,4099896,-1711276032,-264259175,738197504,1090519041,1744830488,587202560,0,167772160,167772160,0,4268032,4268032,-1543503872,-1019249296,-1707095819,-1707107943,-1019307623,859814133,4289331,1157627904,624894168,1614790918,4174053,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,591537664,859867611,-1790901453,67108863,6262,0,1073741824,0,
678,145,237,220,62,92,4080271,-1711276032,-398485095,738197507,1828716545,1308622867,452984832,-520093696,54416506,50331648,0,4194304,4227072,0,4145152,-855638016,4148428,0,-1124073472,11896375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,56926200,0,0,1073741824,0,
680,12,2,171,62,0,4071057,1711276032,-901773722,721420288,1090519041,67108888,0,167772160,171779031,100663296,0,4227072,1379958784,4153016,-1711276032,-851568231,4148428,0,0,0,0,0,0,0,0,0,0,0,0,-1706987520,524163481,-1371608187,4088135,4145152,0,0,-1493172224,66580992,0,0,1073741824,0,
681,102,102,22,63,29,4099896,1711276032,-264239514,738197504,1090519041,1744830488,687865856,0,167772160,167772160,0,4268032,4268032,-1543503872,-1019249296,-1707095819,-851469927,-2025927476,1715456278,4306534,1157627904,624894168,1614790918,4174053,0,0,0,0,0,-1895825408,-1019284030,-1203820299,-851540706,4132044,-1824381440,4259864,-1790861312,67108863,0,0,1073741824,0,
682,133,235,49,64,244,4064509,0,-402653184,-939524093,1493172224,16777217,855638017,0,50331648,50331648,0,4194304,4227072,-570425344,4143362,0,0,0,0,0,0,0,0,-1711276032,-2025940583,-2017441514,12601622,0,0,0,0,0,0,0,0,0,-16777216,50331647,0,0,1077554446,0,
