long,str,str,float,float,float,float,
4232,"WaterShield State (Low)","spells\watershield_state_base_s.mdx",1.0,1.20000004768,0.00999999977648,100.0,
4233,"Missile: Wave (Water)","spells\missile_wave_water.m2",1.0,1.0,0.00999999977648,100.0,
4234,"Missile: Apple","World\Generic\PassiveDoodads\Fruits\Fruit_Apple.mdx",1.0,0.5,0.00999999977648,100.0,
4235,"Gas Breath (0.5)","spells\acidcloudbreath.mdx",0.0,0.5,0.00999999977648,100.0,
4236,"Ice Precast Low Hand","Spells\Ice_Precast_Low_Hand.mdx",1.0,2.0,0.00999999977648,100.0,
4237,"Ice Cast Low Hand","Spells\Ice_Precast_Low_Hand.mdx",1.0,2.0,0.00999999977648,100.0,
4238,"Ritual Frost PreCast Base","spells\Ritual_Frost_PreCast_Base.mdx",1.0,1.0,0.00999999977648,100.0,
4239,"Ice Spike Impact","Spells\IceSpike_Impact_New.mdx",0.0,1.0,0.00999999977648,100.0,
4240,"Ice Spike Impact","Spells\IceSpike_Impact_New.mdx",0.0,1.5,0.00999999977648,100.0,
4241,"Shadow Fissure Base","Spells\Shadow_Fissure_Base.mdx",1.0,1.0,0.00999999977648,100.0,
4242,"Fireball Missile High (2.5)","spells\fireball_missile_high.mdx",0.0,2.5,0.00999999977648,100.0,
4243,"Slow Impact Base","Spells\Slow_Impact_Base.mdx",1.0,2.0,0.00999999977648,100.0,
4244,"DustCloud Land (Copy)","Spells\DustCloud_Land.mdx",1.0,0.300000011921,0.00999999977648,100.0,
4245,"LightningShield State (Low)","spells\lightningshield_state_base_s.mdx",0.0,1.39999997616,0.00999999977648,100.0,
4246,"Snowball Powdery State","spells\SnowballPowdery_Impact_Base.mdx",1.0,0.5,0.00999999977648,100.0,
4247,"Missile: DeathCoil Missile (Death Knight)","Spells\DeathKnight_DeathCoil_Missile.mdx",1.0,1.0,0.00999999977648,100.0,
4248,"Missile: Crypt Scarab","creature\cryptscarab\crypt_scarab.mdx",1.0,1.0,0.00999999977648,100.0,
4249,"Raven Bolt","Spells\Crow_Baked.mdx",0.0,1.0,0.00999999977648,100.0,
4250,"LightningStorm Cloud State","Spells\LightningStorm_Cloud_State.mdx",1.0,2.0,0.00999999977648,100.0,
4251,"Tranquility Area","spells\tranquility_area.mdx",1.0,0.5,0.00999999977648,100.0,
4252,"Tranquility Area","spells\tranquility_area.mdx",1.0,0.5,0.00999999977648,100.0,
4253,"BloodBoil_Impact_Chest (Death Knight)","SPELLS\DeathKnight_BloodBoil.mdx",1.0,2.0,0.00999999977648,100.0,
4254,"Blood Presence Impact","SPELLS\DeathKnight_BloodPresence.mdx",1.0,1.0,0.00999999977648,100.0,
4255,"Blood Strike (Slash)","SPELLS\DeathKnight_BloodStrike.mdx",1.0,1.0,0.00999999977648,100.0,
4256,"Blood Tap","SPELLS\DeathKnight_BloodTap.mdx",0.0,1.0,0.00999999977648,100.0,
4257,"Death Pact Impact (Caster)","SPELLS\DeathKnight_DeathPactCaster.mdx",1.0,1.0,0.00999999977648,100.0,
4258,"Death Pact Impact (Target)","SPELLS\DeathKnight_DeathPactTarget.mdx",1.0,1.29999995232,0.00999999977648,100.0,
4259,"Frost Presence","SPELLS\DeathKnight_FrostPresence.mdx",1.0,1.0,0.00999999977648,100.0,
4260,"Corpse Explosion Impact Dest","SPELLS\DeathKnight_CorpseExplosion.mdx",1.0,2.0,0.00999999977648,100.0,
4261,"Icebound Fortitude","SPELLS\DeathKnight_IceboundFortitude.mdx",1.0,1.0,0.00999999977648,100.0,
4262,"Icy Touch Impact","SPELLS\DeathKnight_IcyTouch.mdx",1.0,1.0,0.00999999977648,100.0,
4263,"Mind Freeze","SPELLS\DeathKnight_MindFreeze.mdx",1.0,1.0,0.00999999977648,100.0,
4264,"Strangulate Impact Head","SPELLS\DeathKnight_Strangulate.mdx",1.0,1.0,0.00999999977648,100.0,
4265,"Deathcharger Impact Base","SPELLS\DeathKnight_SummonWarHorse_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
4266,"Unholy Presence Impact Head","SPELLS\DeathKnight_UnholyPresence.mdx",1.0,1.0,0.00999999977648,100.0,
4267,"Hungering Cold State","SPELLS\IceSpike_Impact_New.mdx",1.0,1.0,0.00999999977648,100.0,
4268,"Shockwave","SPELLS\Warrior_ShockWave_Area.mdx",1.0,1.0,0.00999999977648,100.0,
4269,"Shield: Arcane Force (Dark)","Spells\ArcaneForceShield_Dark.mdx",1.0,0.5,0.00999999977648,100.0,
4270,"DeathCoil Impact Chest (Death Knight)","spells\DeathCoil_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
4271,"Shield: Arcane Force (Dark)","Spells\ArcaneForceShield_Dark.mdx",1.0,1.5,0.00999999977648,100.0,
4273,"Blue Fire Ring","World\Expansion02\Doodads\ZulDrak\LightFX\Zuldrak_Blue_Fire.mdx",0.0,0.300000011921,0.00999999977648,100.0,
4274,"Arcane Reflect State Chest","spells\ArcaneReflect_State_Chest.mdx",1.0,4.0,0.00999999977648,100.0,
4275,"HolyWordShield State Chest (0.20)","Spells\HolyWordShield_State_Chest.mdx",0.0,0.20000000298,0.00999999977648,100.0,
4276,"Oil Breath (Liquid)","spells\OilLiquidBreath.mdx",1.0,1.0,0.00999999977648,100.0,
4277,"LightningBolt Missile (2.00)","Spells\LightningBolt_Missile.mdx",1.0,2.0,0.00999999977648,100.0,
4278,"Lightning Nova","spells\lightning_ring_nova.mdx",1.0,0.75,0.00999999977648,100.0,
4279,"Missile: Orange Crystal","world\expansion01\doodads\silvermyst\crystals\silvermystcrystalsmall01_orange.mdx",1.0,0.5,0.00999999977648,100.0,
4280,"Sword Impale Chest","Item\ObjectComponents\Weapon\Sword_1H_Draenei_A_01.mdx",0.0,1.0,0.00999999977648,100.0,
4281,"Missile: Rocket (Medium)","spells\missle_rocket.mdx",0.0,2.0,0.00999999977648,100.0,
4282,"Ghoul Explode","SPELLS\DeathKnight_Ghoul_Explode.mdx",1.0,1.0,0.00999999977648,100.0,
4283,"Red Glow High 5.0","Spells\Enchantments\RedGlow_High.mdx",1.0,5.0,0.00999999977648,100.0,
4284,"RedGlow_High (5.0)","spells\enchantments\redglow_high.mdx",1.0,5.0,0.00999999977648,100.0,
4285,"Lightning Nova (x3)","spells\lightning_ring_nova.mdx",1.0,3.0,0.00999999977648,100.0,
4286,"Decimate Missile","spells\decimate_missile.mdx",1.0,1.0,0.00999999977648,100.0,
4287,"Arcane Missile Lvl 1 - 2.00","Spells\Arcane_Missile_Lvl1.mdx",0.0,2.0,0.00999999977648,100.0,
4288,"Magic Cast Hand","Spells\Magic_Cast_Hand.mdx",1.0,20.0,0.00999999977648,100.0,
4289,"Holy Missile Low - 2.00","Spells\Holy_Missile_Low.mdx",1.0,2.0,0.00999999977648,100.0,
4290,"BloodLust State Hand (3.0)","Spells\BloodLust_State_Hand.mdx",1.0,3.0,0.00999999977648,100.0,
4291,"BloodLust State Hand (5.0)","Spells\BloodLust_State_Hand.mdx",1.0,5.0,0.00999999977648,100.0,
4292,"RedGlow_High (3.0)","spells\enchantments\redglow_high.mdx",1.0,3.0,0.00999999977648,100.0,
4293,"Magic PreCast Hand","Spells\Magic_PreCast_Hand.mdx",1.0,3.0,0.00999999977648,100.0,
4294,"Missile: Black Shot","spells\blackshot_missile.mdx",1.0,20.0,0.00999999977648,100.0,
4295,"Banish (Dark)","spells\Banish_Chest_Dark.mdx",1.0,4.0,0.00999999977648,100.0,
4296,"Shadow Nova Cast - (3.00)","spells\shadow_nova_area.mdx",1.0,3.0,0.00999999977648,100.0,
4297,"BloodLust State Hand (2.0)","Spells\BloodLust_State_Hand.mdx",1.0,2.0,0.00999999977648,100.0,
4298,"Eradication State Hand","spells\eradication_hand.mdx",0.0,2.0,0.00999999977648,100.0,
4299,"Frost Trap Aura","spells\frosttrap_aura.mdx",1.0,1.20000004768,0.00999999977648,100.0,
4300,"Form Shadow Precast","Spells\Shadow_Form_Precast.mdx",1.0,1.5,0.00999999977648,100.0,
4301,"Seeping Gaseous Nova","spells\seepinggaseous_nova.mdx",1.0,1.0,0.00999999977648,100.0,
4302,"BloodyExplosion (0.5)","Spells\BloodyExplosion.mdx",1.0,0.5,0.00999999977648,100.0,
4303,"Force Shield Fire (Red)","Spells\fireforceshield_red.mdx",1.0,0.75,0.00999999977648,100.0,
4304,"Spellbreaker Impact Chest","Spells\Zangarmarsh_Arcane_Impact.mdx",1.0,4.0,0.00999999977648,100.0,
4305,"Web State","Spells\Web_State.mdx",0.0,3.0,0.00999999977648,100.0,
4306,"Arcane Fire Weapon (4.00)","Spells\Arcane_Fire_Weapon_Effect.mdx",1.0,4.0,0.00999999977648,100.0,
4307,"Low Poly Blue Fire","Spells\LowPolyFireAnim_Blue.mdx",1.0,0.5,0.00999999977648,100.0,
4308,"Smoking Corpse State (Subtle)","world\expansion02\doodads\howlingfjord\firefx\burntstonetreesmoke_vfx.mdx",1.0,0.10000000149,0.00999999977648,100.0,
4309,"Shadowflame Cast Head","spells\shadowflame_caster.mdx",0.0,1.0,0.00999999977648,100.0,
4310,"ShadowFlame PreCast","spells\shadowflame_cast_hand.mdx",0.0,1.0,0.00999999977648,100.0,
4311,"Acid Cloud Breath Smoke (0.5)","spells\acidcloudbreath_groundsmoke.mdx",1.0,0.5,0.00999999977648,100.0,
4312,"Nature Precast Hand","Spells\Nature_PreCast_Low_Hand.mdx",1.0,20.0,0.00999999977648,100.0,
4313,"Fire Precast Hand Med","Spells\Fire_Precast_Med_Hand.mdx",0.0,20.0,0.00999999977648,100.0,
4314,"Ghost_state (Green) (0.5)","spells\greenghost_state.mdx",1.0,0.5,0.00999999977648,100.0,
4315,"Magic PreCast Hand","Spells\Magic_PreCast_Hand.mdx",1.0,20.0,0.00999999977648,100.0,
4316,"Arcane Barrage Missile - 2.00","spells\mage_arcanebarrage_missile.mdx",1.0,2.0,0.00999999977648,100.0,
4317,"Magic Cast Hand","Spells\Magic_Cast_Hand.mdx",1.0,3.0,0.00999999977648,100.0,
4318,"Decimate","spells\decimate_missile.mdx",1.0,1.0,0.00999999977648,100.0,
4319,"Decimate Impact Chest","spells\decimate_impact_chest.mdx",1.0,1.0,0.00999999977648,100.0,
4320,"Zangarmarsh Arcane Impact","spells\zangarmarsh_arcane_impact.mdx",1.0,4.0,0.00999999977648,100.0,
4321,"ShadowFlame State Base","spells\shadowflame_state.mdx",1.0,1.0,0.00999999977648,100.0,
4322,"ShadowFlame Impact","spells\shadowflame_impact.mdx",0.0,1.0,0.00999999977648,100.0,
4323,"LoveStruck Chest","spells\lovestruck_state_chest.mdx",0.0,1.29999995232,0.00999999977648,100.0,
4325,"Sandfern State - Base","World\Expansion02\Doodads\Scholazar\Bushes\Sholazar_Fern_QuestOnly.mdx",1.0,0.600000023842,0.00999999977648,100.0,
4326,"Decimate State Effect","spells\decimate_state.mdx",0.0,3.0,0.00999999977648,100.0,
4327,"Decimate State Effect","spells\decimate_state.mdx",0.0,1.0,0.00999999977648,100.0,
4328,"Missile: Basic Bullet","Item\ObjectComponents\Ammo\BulletFlight_01.mdx",1.0,1.0,0.00999999977648,100.0,
4329,"Teleport","Spells\Teleport.mdx",1.0,0.5,0.00999999977648,100.0,
4330,"Object - Sled (0.25)","world\expansion02\doodads\wintertauren\wt_sled_02.mdx",0.0,0.25,0.00999999977648,100.0,
4331,"Wave: Nature","spells\Missile_Wave_Nature.mdx",1.0,1.0,0.00999999977648,100.0,
4332,"Bomb","spells\missile_bomb.mdx",1.0,1.5,0.00999999977648,100.0,
4333,"Decimate State Effect","spells\decimate_state.mdx",0.0,12.0,0.00999999977648,100.0,
4334,"Decimate Impact Chest","spells\decimate_impact_chest.mdx",1.0,3.0,0.00999999977648,100.0,
4335,"Nature Form","spells\nature_form_precast.mdx",0.0,1.0,0.00999999977648,100.0,
4336,"Nature Form (x2)","spells\nature_form_precast.mdx",0.0,2.0,0.00999999977648,100.0,
4337,"ShadowStrike Impact Chest","Spells\ShadowStrike_Impact_Chest.mdx",1.0,5.0,0.00999999977648,100.0,
4338,"EarthShock Impact Chest (x2)","Spells\EarthShock_Impact_Chest.mdx",1.0,2.0,0.00999999977648,100.0,
4339,"Sparkle","spells\enchantments\sparkle_a.mdx",0.0,10.0,0.00999999977648,100.0,
4340,"Shot: Chimera Shot","spells\chimerashot_missile.mdx",1.0,1.0,0.00999999977648,100.0,
4341,"Chimera Shot Impact","spells\chimerashot_impact.mdx",0.0,1.0,0.00999999977648,100.0,
4342,"Zangarmarsh Arcane Impact","spells\zangarmarsh_arcane_impact.mdx",1.0,6.0,0.00999999977648,100.0,
4343,"Quest - Raise Dead","spells\demoniccirclesummon_base.mdx",0.0,1.0,0.00999999977648,100.0,
4344,"Lightning Cast Hand","Spells\Lightning_Cast_Hand.mdx",0.0,0.5,0.00999999977648,100.0,
4345,"ThunderClap Cast Base","Spells\ThunderClap_Cast_Base.mdx",0.0,0.5,0.00999999977648,100.0,
4346,"ThunderClap Cast Base","Spells\ThunderClap_Cast_Base.mdx",0.0,0.899999976158,0.00999999977648,100.0,
4347,"Icebound Fortitude","SPELLS\DeathKnight_IceboundFortitude.mdx",1.0,1.5,0.00999999977648,100.0,
4348,"Incinerate Missile (Blue)","spells\incinerateblue_low_base.mdx",1.0,2.0,0.00999999977648,100.0,
4349,"Snowball Powder Impact","spells\SnowballPowdery_Impact_Base.mdx",1.0,2.0,0.00999999977648,100.0,
4350,"Meteor Impact Base Red","spells\Meteor_Impact_Base_Red.mdx",1.0,0.5,0.00999999977648,100.0,
4351,"Missile: GooBolt (2.00)","Spells\GooBolt_Missile_Low.mdx",0.0,2.0,0.00999999977648,100.0,
4352,"Sap State Head","Spells\Sap_State_Head.mdx",1.0,1.5,0.00999999977648,100.0,
4353,"Shield: Arcane Force (Yellow)","Spells\ArcaneForceShield_Yellow.mdx",1.0,1.25,0.00999999977648,100.0,
4354,"Banish (Yellow)","spells\banish_chest_yellow.mdx",1.0,0.20000000298,0.00999999977648,100.0,
4355,"Air Rift","world\environment\doodad\generaldoodads\elementalrifts\airrift.mdx",1.0,2.0,0.00999999977648,100.0,
4356,"UDE PVP Flag","world\generic\pvp\upperdeck\ud_pvptaunt.mdx",1.0,2.0,0.00999999977648,100.0,
4357,"Camouflage Head","spells\camouflage_head.mdx",0.0,1.0,0.00999999977648,100.0,
4358,"Camouflage Chest","spells\camouflage_impact.mdx",0.0,1.0,0.00999999977648,100.0,
4359,"Camouflage Hands","spells\camouflage_hands.mdx",0.0,1.0,0.00999999977648,100.0,
4360,"Camouflage Base","spells\camouflage_base.mdx",0.0,1.0,0.00999999977648,100.0,
4361,"Chimera Shot Missile","spells\chimerashot_missile.mdx",0.0,1.0,0.00999999977648,100.0,
4362,"Archimonde Fire","spells\archimonde_fire.mdx",1.0,1.5,0.00999999977648,100.0,
4363,"ThunderClap Cast Base","Spells\ThunderClap_Cast_Base.mdx",0.0,2.0,0.00999999977648,100.0,
4364,"ThunderClap Cast Base","Spells\ThunderClap_Cast_Base.mdx",0.0,3.0,0.00999999977648,100.0,
4365,"Quest - Disintegrate Base","spells\enchantments\disintigrateglow_high.mdx",0.0,1.0,0.00999999977648,100.0,
4366,"Quest - Soulfrost Base","spells\enchantments\soulfrostglow_high.mdx",0.0,1.0,0.00999999977648,100.0,
4367,"Quest - Executioner Base","spells\enchantments\executionerglow_high.mdx",0.0,1.0,0.00999999977648,100.0,
4368,"Quest - Spellsurge Base","spells\enchantments\spellsurgeglow_high.mdx",0.0,1.0,0.00999999977648,100.0,
4369,"Arcane Bomb","spells\arcanebomb_missle.mdx",1.0,0.75,0.00999999977648,100.0,
4370,"Item - Bottle (Green) ","spells\tankardb_spellobject.mdx",1.0,1.0,0.00999999977648,100.0,
4371,"Missile: Trap","World\Goober\G_BearTrapReverse.mdx",1.0,1.29999995232,0.00999999977648,100.0,
4372,"EarthShock Impact Chest (x3)","Spells\EarthShock_Impact_Chest.mdx",1.0,3.0,0.00999999977648,100.0,
4373,"Portal: Boss Fire","spells\Creature_SpellPortalLarge_Red.mdx",3.0,3.0,0.00999999977648,100.0,
4374,"Spell Surge High","Spells\Enchantments\SpellSurgeGlow_High.mdx",1.0,10.0,0.00999999977648,100.0,
4375,"Missile: Banana Bunch","World\Generic\PassiveDoodads\Fruits\Fruit_BananaBunch.mdx",1.0,1.60000002384,0.00999999977648,100.0,
4376,"Missile: Orange","World\Generic\PassiveDoodads\Fruits\Fruit_Orange.mdx",1.0,2.0,0.00999999977648,100.0,
4377,"Missile: Pear","World\Generic\PassiveDoodads\Fruits\Fruit_Pear.mdx",1.0,2.0,0.00999999977648,100.0,
4378,"Red Dust Cloud","spells\RedDustCloud.mdx",1.0,3.0,0.00999999977648,100.0,
4379,"Portal: Large Nature","Spells\Creature_SpellPortalLarge_Green.mdx",1.0,1.0,0.00999999977648,100.0,
4380,"Nature Form (x4)","spells\nature_form_precast.mdx",0.0,4.0,0.00999999977648,100.0,
4381,"Frost Slash ","Spells\FrostSlash_Base_Cast.mdx",1.0,0.5,0.00999999977648,100.0,
4382,"Cyclone - Wind - Blue","Spells\Cyclone_Caster_State.mdx",0.0,0.800000011921,0.00999999977648,100.0,
4383,"Frost Slash","Spells\FrostSlash_Base_Cast.mdx",1.0,0.10000000149,0.00999999977648,100.0,
4384,"Summon Ghouls","spells\summonghouls.mdx",0.0,1.0,0.00999999977648,100.0,
4385,"Dream Lash (Green Portal)","Spells\Creature_SpellPortal_Green.mdx",0.0,0.5,0.00999999977648,100.0,
4386,"BlueGreenFog Missile","Spells\LargeBlueGreenRadiationFog.mdx",0.0,0.5,0.00999999977648,100.0,
4387,"Blue Green Mist","Spells\LargeBlueGreenRadiationFog.mdx",0.0,0.300000011921,0.00999999977648,100.0,
4388,"Cobra Strikes Impact Head","spells\cobrastrikes_impact.mdx",0.0,2.0,0.00999999977648,100.0,
4389,"Green Radiation Fog (Blue/Green - Magic)","SPELLS\LargeBlueGreenRadiationFog.mdx",1.0,1.29999995232,0.00999999977648,100.0,
4390,"Hunter's Mark State Head","Spells\HuntersMark_Impact_Head.mdx",1.0,4.0,0.00999999977648,100.0,
4391,"Cripple State Base","Spells\Cripple_State_Base.mdx",1.0,1.5,0.00999999977648,100.0,
4392,"HARDCODED Achievement Base","spells\Achievement_OnRoot.mdx",1.0,1.0,0.00999999977648,100.0,
4393,"Hellfire Area Base (Scale 0.05)","Spells\HellFire_Area_Base.mdx",1.0,0.0500000007451,0.00999999977648,100.0,
4394,"RedFlame_Low","spells\enchantments\redflame_low.mdx",1.0,4.0,0.00999999977648,100.0,
4395,"Lightning Cast Uber Hands (Ingvar Missile)","Spells\LightningBoltIvus_Missile.mdx",0.0,0.15000000596,0.00999999977648,100.0,
4396,"Form Fire Precast ","Spells\Fire_Form_Precast.mdx",1.0,2.5,0.00999999977648,100.0,
4397,"Form Fire Precast","Spells\Fire_Form_Precast.mdx",1.0,0.5,0.00999999977648,100.0,
4398,"WaterShield State (Low)","spells\watershield_state_base_s.mdx",0.0,1.0,0.00999999977648,100.0,
4399,"Frost Nova Area","Spells\Frost_Nova_area.mdx",1.0,0.300000011921,0.00999999977648,100.0,
4400,"Missile: Assassinate","spells\assassinate_missile.mdx",0.0,0.699999988079,0.00999999977648,100.0,
4401,"Scourge Summon Spell Rune","Spells\Creature_ScourgeRuneCircleCrystal.mdx",0.0,0.40000000596,0.00999999977648,100.0,
4402,"Net State","Spells\Net_State.mdx",0.0,2.0,0.00999999977648,100.0,
4403,"Cannon Impact ","Spells\Canon_Impact_Dust.mdx",1.0,1.0,0.00999999977648,100.0,
4404,"Deathcharger Impact Base","spells\deathknight_summonwarhorse_impact_base.mdx",0.0,0.25,0.00999999977648,100.0,
4405,"Thunder Caster Impact","spells\shaman_thunder.mdx",1.0,1.0,0.00999999977648,100.0,
4406,"Earthliving Impact Base","spells\shaman_earthliving_target.mdx",1.0,1.0,0.00999999977648,100.0,
4407,"Aerie Boulder 03 (1)","World\Lordaeron\AeriePeaks\PassiveDoodads\Boulders\AerieBoulder03.mdx",1.0,1.0,0.00999999977648,100.0,
4408,"Item - Old Scroll","world\khazmodan\uldaman\passivedoodads\scrolls\uldamanscroll01.mdx",1.0,0.5,0.00999999977648,100.0,
4409,"Rocket Blast Down","spells\rocketblast_down.mdx",1.0,1.0,0.00999999977648,100.0,
4410,"Infected Wounds Base","spells\druid_infectedwounds.mdx",0.0,1.0,0.00999999977648,100.0,
4411,"Infected Wounds Base","spells\druid_infectedwounds.mdx",0.0,1.5,0.00999999977648,100.0,
4412,"Quest - Teleport Visual (Evil)","spells\shaman_astralshift.mdx",0.0,1.0,0.00999999977648,100.0,
4413,"Confetti Explosion","world\generic\upperdeck\ud_confetti_01.mdx",0.0,1.0,0.00999999977648,100.0,
4414,"RadiationGreen State (3x)","Spells\GreenGhost_state.mdx",0.0,3.0,0.00999999977648,100.0,
4415,"Banish (Dark)","spells\Banish_Chest_Dark.mdx",1.0,1.0,0.00999999977648,100.0,
4416,"Orange Radiation Fog, Small","spells\orangeradiationfog.mdx",1.0,0.5,0.00999999977648,100.0,
4417,"Missile: DeathCoil Missile - 2.00","Spells\DeathCoil_Missile.mdx",1.0,2.0,0.00999999977648,100.0,
4418,"Cannonball Missile (Tiny)","world\generic\human\passive doodads\catapultruins\catapultball01.mdx",1.0,0.10000000149,0.00999999977648,100.0,
4419,"CallLightning Impact","Spells\CallLightning_Impact.mdx",1.0,3.0,0.00999999977648,100.0,
4420,"Gorloc Missle","creature\oracle\oracle.mdx",0.0,1.0,0.00999999977648,100.0,
4421,"Gorloc","creature\oracle\oracle.mdx",1.0,1.0,0.00999999977648,100.0,
4422,"LowPolyFire","world\generic\pvp\fires\lowpolyfire.mdx",1.0,0.25,0.00999999977648,100.0,
4423,"AshPeople03","world\azeroth\burningsteppes\passivedoodads\ashpeople\ashpeople03.mdx",1.0,1.75,0.00999999977648,100.0,
4424,"BloodyMeat01","World\Generic\Human\Passive Doodads\Meat\BloodyMeat01.mdx",1.0,2.5,0.00999999977648,100.0,
4425,"Icy Veins FX","spells\icyveins_fx.mdx",0.0,1.0,0.00999999977648,100.0,
4426,"Ice Block State","spells\icebarrier_state.mdx",1.0,0.75,0.00999999977648,100.0,
4427,"Missile: G_IceBlock (x0.5)","world\goober\g_iceblock.mdx",1.0,0.5,0.00999999977648,100.0,
4428,"Meatwagon Roller","world\generic\undead\passive doodads\meatwagonpieces\meatwagonroller.mdx",0.0,1.0,0.00999999977648,100.0,
4429,"Meatwagon Frame","world\generic\undead\passive doodads\meatwagonpieces\meatwagonbody.mdx",0.0,1.0,0.00999999977648,100.0,
4430,"Meatwagon Grill","world\generic\undead\passive doodads\meatwagonpieces\meatwagongrill.mdx",0.0,1.0,0.00999999977648,100.0,
4431,"Meatwagon Wheel","world\generic\undead\passive doodads\meatwagonpieces\meatwagonwheel.mdx",0.0,1.0,0.00999999977648,100.0,
4432,"Bloodbath Impact","spells\warrior_bloodbath.mdx",0.0,0.5,0.00999999977648,100.0,
4433,"Holy Precast Low Hand (2.0)","Spells\Holy_Precast_Low_Hand.mdx",1.0,2.0,0.00999999977648,100.0,
4434,"Renew Chest","Spells\Renew_Chest.mdx",0.0,5.0,0.00999999977648,100.0,
4435,"Renew Base","Spells\Renew_Base.mdx",0.0,5.0,0.00999999977648,100.0,
4436,"Sprint Cast Base","Spells\Sprint_Cast_Base.mdx",0.0,5.0,0.00999999977648,100.0,
4437,"Immolate Impact Chest","Spells\Immolate_Impact_Chest.mdx",1.0,5.0,0.00999999977648,100.0,
4438,"Immolate State Base","Spells\Immolate_State_Base.mdx",1.0,5.0,0.00999999977648,100.0,
4439,"Tugofwar: Missile, Red Spice (2.00)","world\generic\passivedoodads\tugofwar\tugofwar_redspicemissile.mdx",1.0,2.0,0.00999999977648,100.0,
4440,"Missile: Boulder (1.5x)","Spells\Boulder_Missile.mdx",0.0,1.5,0.00999999977648,100.0,
4441,"Seeping Gas (Fel)","spells\SeepingGaseous_Fel_Nova.mdx",1.0,1.0,0.00999999977648,100.0,
4442,"Rune Tap  Base","Spells\DeathKnight_RuneTap.mdx",0.0,1.0,0.00999999977648,100.0,
4443,"Mark of Blood Impact","Spells\DeathKnight_MarkofBlood.mdx",0.0,1.0,0.00999999977648,100.0,
4444,"Hysteria Base","Spells\DeathKnight_Hysteria.mdx",0.0,1.0,0.00999999977648,100.0,
4445,"Deathchill Hands High","Spells\DeathKnight_Deathchill.mdx",0.0,1.0,0.00999999977648,100.0,
4446,"Flamestrike Area","Spells\Flamestrike_Area.mdx",1.0,0.10000000149,0.00999999977648,100.0,
4447,"Flamestrike Impact Base","Spells\Flamestrike_Impact_Base.mdx",1.0,0.5,0.00999999977648,100.0,
