long,str,long,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,
1794,"of Eluding",2078,404,0,,,"of Eluding",,,,,,,,,,,,,,,,0xFF01FE,
1795,"of Eluding",2078,404,0,,,"of Eluding",,,,,,,,,,,,,,,,0xFF01FE,
1796,"of Eluding",2078,404,0,,,"of Eluding",,,,,,,,,,,,,,,,0xFF01FE,
1797,"of Eluding",2078,883,0,,,"of Eluding",,,,,,,,,,,,,,,,0xFF01FE,
1798,"of Eluding",2078,883,0,,,"of Eluding",,,,,,,,,,,,,,,,0xFF01FE,
1799,"of Arcane Wrath",2079,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1800,"of Arcane Wrath",2080,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1801,"of Arcane Wrath",2081,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1802,"of Arcane Wrath",2082,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1803,"of Arcane Wrath",2083,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1804,"of Arcane Wrath",2084,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1805,"of Arcane Wrath",2085,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1806,"of Arcane Wrath",2086,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1807,"of Arcane Wrath",2087,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1808,"of Arcane Wrath",2088,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1809,"of Arcane Wrath",2089,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1810,"of Arcane Wrath",2090,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1811,"of Arcane Wrath",2091,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1812,"of Arcane Wrath",2092,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1813,"of Arcane Wrath",2093,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1814,"of Arcane Wrath",2094,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1815,"of Arcane Wrath",2095,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1816,"of Arcane Wrath",2096,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1817,"of Arcane Wrath",2097,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1818,"of Arcane Wrath",2098,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1819,"of Arcane Wrath",2099,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1820,"of Arcane Wrath",2100,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1821,"of Arcane Wrath",2101,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1822,"of Arcane Wrath",2102,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1823,"of Arcane Wrath",2103,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1824,"of Arcane Wrath",2104,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1825,"of Arcane Wrath",2105,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1826,"of Arcane Wrath",2106,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1827,"of Arcane Wrath",2107,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1828,"of Arcane Wrath",2108,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1829,"of Arcane Wrath",2109,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1830,"of Arcane Wrath",2110,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1831,"of Arcane Wrath",2111,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1832,"of Arcane Wrath",2112,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1833,"of Arcane Wrath",2113,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1834,"of Arcane Wrath",2114,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1835,"of Arcane Wrath",2115,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1836,"of Arcane Wrath",2116,0,0,,,"of Arcane Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1837,"of Shadow Wrath",2117,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1838,"of Shadow Wrath",2118,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1839,"of Shadow Wrath",2119,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1840,"of Shadow Wrath",2120,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1841,"of Shadow Wrath",2121,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1842,"of Shadow Wrath",2122,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1843,"of Shadow Wrath",2123,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1844,"of Shadow Wrath",2124,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1845,"of Shadow Wrath",2125,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1846,"of Shadow Wrath",2126,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1847,"of Shadow Wrath",2127,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1848,"of Shadow Wrath",2128,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1849,"of Shadow Wrath",2129,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1850,"of Shadow Wrath",2130,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1851,"of Shadow Wrath",2131,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1852,"of Shadow Wrath",2132,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1853,"of Shadow Wrath",2133,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1854,"of Shadow Wrath",2134,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1855,"of Shadow Wrath",2135,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1856,"of Shadow Wrath",2136,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1857,"of Shadow Wrath",2137,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1858,"of Shadow Wrath",2138,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1859,"of Shadow Wrath",2139,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1860,"of Shadow Wrath",2140,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1861,"of Shadow Wrath",2141,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1862,"of Shadow Wrath",2142,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1863,"of Shadow Wrath",2143,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1864,"of Shadow Wrath",2144,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1865,"of Shadow Wrath",2145,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1866,"of Shadow Wrath",2146,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1867,"of Shadow Wrath",2147,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1868,"of Shadow Wrath",2148,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1869,"of Shadow Wrath",2149,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1870,"of Shadow Wrath",2150,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1871,"of Shadow Wrath",2151,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1872,"of Shadow Wrath",2152,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1873,"of Shadow Wrath",2153,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1874,"of Shadow Wrath",2154,0,0,,,"of Shadow Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1875,"of Fiery Wrath",2155,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1876,"of Fiery Wrath",2156,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1877,"of Fiery Wrath",2157,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1878,"of Fiery Wrath",2158,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1879,"of Fiery Wrath",2159,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1880,"of Fiery Wrath",2160,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1881,"of Fiery Wrath",2161,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1882,"of Fiery Wrath",2162,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1883,"of Fiery Wrath",2163,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1884,"of Fiery Wrath",2164,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1885,"of Fiery Wrath",2165,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1886,"of Fiery Wrath",2166,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1887,"of Fiery Wrath",2167,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1888,"of Fiery Wrath",2168,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1889,"of Fiery Wrath",2169,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1890,"of Fiery Wrath",2170,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1891,"of Fiery Wrath",2171,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1892,"of Fiery Wrath",2172,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1893,"of Fiery Wrath",2173,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1894,"of Fiery Wrath",2174,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1895,"of Fiery Wrath",2175,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1896,"of Fiery Wrath",2176,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1897,"of Fiery Wrath",2177,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1898,"of Fiery Wrath",2178,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1899,"of Fiery Wrath",2179,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1900,"of Fiery Wrath",2180,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1901,"of Fiery Wrath",2181,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1902,"of Fiery Wrath",2182,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1903,"of Fiery Wrath",2183,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1904,"of Fiery Wrath",2184,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1905,"of Fiery Wrath",2185,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1906,"of Fiery Wrath",2186,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1907,"of Fiery Wrath",2187,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1908,"of Fiery Wrath",2188,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1909,"of Fiery Wrath",2189,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1910,"of Fiery Wrath",2190,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1911,"of Fiery Wrath",2191,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1912,"of Fiery Wrath",2192,0,0,,,"of Fiery Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1913,"of Holy Wrath",2193,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1914,"of Holy Wrath",2194,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1915,"of Holy Wrath",2195,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1916,"of Holy Wrath",2196,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1917,"of Holy Wrath",2197,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1918,"of Holy Wrath",2198,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1919,"of Holy Wrath",2199,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1920,"of Holy Wrath",2200,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1921,"of Holy Wrath",2201,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1922,"of Holy Wrath",2202,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1923,"of Holy Wrath",2203,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1924,"of Holy Wrath",2204,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1925,"of Holy Wrath",2205,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1926,"of Holy Wrath",2206,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1927,"of Holy Wrath",2207,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1928,"of Holy Wrath",2208,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1929,"of Holy Wrath",2209,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1930,"of Holy Wrath",2210,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1931,"of Holy Wrath",2211,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1932,"of Holy Wrath",2212,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1933,"of Holy Wrath",2213,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1934,"of Holy Wrath",2214,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1935,"of Holy Wrath",2215,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1936,"of Holy Wrath",2216,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1937,"of Holy Wrath",2217,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1938,"of Holy Wrath",2218,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1939,"of Holy Wrath",2219,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1940,"of Holy Wrath",2220,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1941,"of Holy Wrath",2221,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1942,"of Holy Wrath",2222,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1943,"of Holy Wrath",2223,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1944,"of Holy Wrath",2224,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1945,"of Holy Wrath",2225,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1946,"of Holy Wrath",2226,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1947,"of Holy Wrath",2227,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1948,"of Holy Wrath",2228,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1949,"of Holy Wrath",2229,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1950,"of Holy Wrath",2230,0,0,,,"of Holy Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1951,"of Frozen Wrath",2231,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1952,"of Frozen Wrath",2232,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1953,"of Frozen Wrath",2233,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1954,"of Frozen Wrath",2234,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1955,"of Frozen Wrath",2235,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1956,"of Frozen Wrath",2236,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1957,"of Frozen Wrath",2237,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1958,"of Frozen Wrath",2238,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1959,"of Frozen Wrath",2239,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1960,"of Frozen Wrath",2240,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1961,"of Frozen Wrath",2241,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1962,"of Frozen Wrath",2242,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1963,"of Frozen Wrath",2243,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1964,"of Frozen Wrath",2244,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1965,"of Frozen Wrath",2245,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1966,"of Frozen Wrath",2246,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1967,"of Frozen Wrath",2247,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1968,"of Frozen Wrath",2248,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1969,"of Frozen Wrath",2249,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1970,"of Frozen Wrath",2250,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1971,"of Frozen Wrath",2251,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1972,"of Frozen Wrath",2252,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1973,"of Frozen Wrath",2253,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1974,"of Frozen Wrath",2254,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1975,"of Frozen Wrath",2255,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1976,"of Frozen Wrath",2256,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1977,"of Frozen Wrath",2257,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1978,"of Frozen Wrath",2258,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1979,"of Frozen Wrath",2259,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1980,"of Frozen Wrath",2260,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1981,"of Frozen Wrath",2261,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1982,"of Frozen Wrath",2262,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1983,"of Frozen Wrath",2263,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1984,"of Frozen Wrath",2264,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1985,"of Frozen Wrath",2265,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1986,"of Frozen Wrath",2266,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1987,"of Frozen Wrath",2267,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1988,"of Frozen Wrath",2268,0,0,,,"of Frozen Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1989,"of Nature's Wrath",2269,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1990,"of Nature's Wrath",2270,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1991,"of Nature's Wrath",2271,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1992,"of Nature's Wrath",2272,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1993,"of Nature's Wrath",2273,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1994,"of Nature's Wrath",2274,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1995,"of Nature's Wrath",2275,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1996,"of Nature's Wrath",2276,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1997,"of Nature's Wrath",2277,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1998,"of Nature's Wrath",2278,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
1999,"of Nature's Wrath",2279,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2000,"of Nature's Wrath",2280,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2001,"of Nature's Wrath",2281,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2002,"of Nature's Wrath",2282,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2003,"of Nature's Wrath",2283,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2004,"of Nature's Wrath",2284,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2005,"of Nature's Wrath",2285,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2006,"of Nature's Wrath",2286,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2007,"of Nature's Wrath",2287,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2008,"of Nature's Wrath",2288,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2009,"of Nature's Wrath",2289,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2010,"of Nature's Wrath",2290,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2011,"of Nature's Wrath",2291,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2012,"of Nature's Wrath",2292,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2013,"of Nature's Wrath",2293,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2014,"of Nature's Wrath",2294,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2015,"of Nature's Wrath",2295,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2016,"of Nature's Wrath",2296,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2017,"of Nature's Wrath",2297,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2018,"of Nature's Wrath",2298,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2019,"of Nature's Wrath",2299,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2020,"of Nature's Wrath",2300,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2021,"of Nature's Wrath",2301,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2022,"of Nature's Wrath",2302,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2023,"of Nature's Wrath",2303,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2024,"of Nature's Wrath",2304,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2025,"of Nature's Wrath",2305,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2026,"of Nature's Wrath",2306,0,0,,,"of Nature's Wrath",,,,,,,,,,,,,,,,0xFF01FE,
2027,"of Healing",2307,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2028,"of Healing",2308,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2029,"of Healing",2309,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2030,"of Healing",2310,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2031,"of Healing",2311,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2032,"of Healing",2312,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2033,"of Healing",2313,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2034,"of Healing",2314,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2035,"of Healing",2315,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2036,"of Healing",2316,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2037,"of Healing",2317,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
