long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
7451,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\ELEVATOR\VR_ELEVATOR_GATE.MDX",0,0,0,0,0,0,0,0,0,0,3.94770503044,-4.65194177628,85.09815979,4.57974386215,4.9371972084,95.7675018311,0,
7452,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\ELEVATOR\VR_ELEVATOR_LIFT.MDX",0,0,0,0,0,0,0,0,0,0,5.36654615402,-8.2837896347,-190.601303101,16.7233753204,8.31324005127,100.707313538,12,
7454,"World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemUncut_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.4761480093,-0.673633992672,0.00854600034654,0.413601011038,0.429612010717,0.965649008751,0,
7455,"World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemUncut_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.789445996284,-0.849097013474,-0.0908270031214,0.535808980465,0.585039973259,1.03866899014,0,
7456,"World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemUncut_03.mdx",0,0,0,0,0,0,0,0,0,0,-0.789445996284,-0.849097013474,-0.0908270031214,0.535808980465,0.673681020737,1.01151204109,0,
7457,"World\Azeroth\BurningSteppes\ActiveDoodads\DarkIronNode\DarkIronNodeParticleRock.mdx",0,0,0,0,0,0,0,0,0,0,-0.663019001484,-0.446024000645,-0.636005997658,0.593286991119,0.534258008003,0.969609022141,0,
7458,"World\wmo\Kalimdor\Buildings\NightElfDruidTower\DSNightElfDruidTower.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7459,"World\Lordaeron\AeriePeaks\PassiveDoodads\Trees\AerieTree01.mdx",0,0,0,0,0,0,0,0,0,0,-9.43106079102,-9.23053073883,-1.02667295933,9.25911426544,9.37658309937,34.397190094,0,
7460,"World\Generic\Tauren\Passive Doodads\Chairs\TaurenLogChair01.mdx",0,0,0,0,0,0,0,0,0,0,-0.723290979862,-3.65930294991,-0.231898993254,0.67043197155,3.72829294205,0.501707017422,0,
7461,"World\wmo\Outland\BrokenBuildings\Thebroken_house01.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7462,"World\wmo\Azeroth\Buildings\GuardTower_Ruined\ruinedhumanguardtower01.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7463,"World\wmo\Azeroth\Buildings\Duskwood_HumanTwoStory\Duskwood_HumanTwoStory.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7464,"World\wmo\Azeroth\Buildings\Westfall_human_farm_Burnt\WestFallFarmHouseburnt.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7465,"World\wmo\Azeroth\Buildings\Westfall_human_farm\Westfall_human_farm.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7466,"World\wmo\Kalimdor\Buildings\OrcZeppelinHouse\OrcZeppelinHouse.wmo",0,0,0,0,0,0,0,0,0,0,-28.6053543091,-29.1795635223,-1.50412201881,23.8534736633,27.2286491394,44.2102966309,0,
7467,"World\Generic\Doodads\Fishing\Chair\FishingChair.mdx",0,0,0,0,0,0,0,0,0,0,-3.25966191292,-3.90258789063,-0.203942000866,0.635806024075,1.43908894062,3.90451002121,0,
7468,"World\Expansion02\Doodads\Generic\Vrykul\Signs\VR_SignPost_Sign_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.301346987486,-1.60442900658,-0.670349001884,0.301335006952,1.41686701775,0.930581986904,0,
7469,"World\Expansion02\Doodads\Generic\Vrykul\Cage\VR_Cage_Top.mdx",0,11894,0,11895,11894,0,0,0,0,0,-2.3088490963,-2.42863988876,-0.112046003342,2.32655310631,2.42863202095,4.17047023773,0,
7470,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueBarrel.mdx",0,0,0,0,0,0,0,0,0,0,-0.451649010181,-0.453931987286,0.000829000025988,0.451649010181,0.449366003275,1.12321698666,0,
7471,"World\Generic\Dwarf\Passive Doodads\Gyrocopter\gyrocopter.mdx",0,0,0,0,0,0,0,0,0,0,-5.1299290657,-4.88236808777,-0.871876001358,5.29274082184,4.9042468071,4.39789104462,0,
7472,"World\Expansion02\Doodads\Generic\Tuskarr\IncenseBurner\TS_IncenseBurner_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.1806139946,-5.92223119736,-0.00683100009337,1.18118202686,6.27804994583,9.77136993408,0,
7473,"World\Scale\1000x1000.mdx",12614,0,0,0,0,0,0,0,0,0,-13.8888998032,-13.8888998032,0.0,13.8888998032,13.8888998032,27.7777996063,0,
7474,"World\wmo\Kalimdor\ThunderBluff\GiantTotem.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7475,"World\wmo\Lorderon\Buildings\Wetlands\BridgeBigWhite\BridgeBigWhite.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7476,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\CAGE\VR_CAGE_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.39161705971,-2.4586789608,-0.112046003342,2.32655310631,2.4808139801,4.17047023773,0,
7477,"World\Generic\Dwarf\Passive Doodads\Targets\TargetOgre01.mdx",0,0,0,0,0,0,0,0,0,0,-0.72621101141,-0.850750029087,0.0,0.704482972622,0.902921974659,2.79076004028,0,
7478,"World\Expansion01\Doodads\Generic\BloodElf\Food\BE_Meat01.mdx",0,0,0,0,0,0,0,0,0,0,-0.234047994018,-0.188648998737,0.00216899998486,0.228917002678,0.192555993795,0.0740770027041,0,
7479,"World\Expansion02\Doodads\Generic\Vrykul\Cage\VR_Cage_Base.mdx",0,0,0,0,0,0,0,0,0,0,-2.39161705971,-2.45867800713,-0.091240003705,1.80446994305,2.4808139801,0.457275986671,0,
7480,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\PORTCULLIS\VR_PORTCULLISWITHCHAIN.MDX",0,12712,0,12711,0,0,0,0,0,0,-2.19267201424,-7.77814912796,0.135782003403,2.07540798187,7.77815008163,57.1049346924,0,
7481,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\ANVIL\VR_ANVIL_GLOW_01.MDX",0,0,0,0,0,0,0,0,0,0,-1.77441298962,-7.38461589813,1.44913899899,1.75771296024,7.0876750946,5.58654594421,0,
7482,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\PORTCULLIS\VR_PORTCULLIS.MDX",0,12709,0,12708,0,0,0,0,0,0,-2.08224606514,-7.77814912796,0.135782003403,2.013890028,7.77815008163,22.795293808,0,
7483,"World\Goober\G_Water_Barrel_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.58300995827,-1.5824379921,0.00858900044113,1.54200994968,1.54258096218,1.27892196178,0,
7484,"World\Goober\G_Water_Buckets_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.298718988895,-0.289171993732,0.0166740007699,0.301513999701,0.302199989557,0.844789981842,0,
7485,"World\Goober\G_Water_Buckets_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.39694699645,-0.534708023071,0.0166740007699,0.387308001518,0.644196987152,1.42343199253,0,
7486,"World\Expansion02\Doodads\Generic\Vrykul\Map\VR_WallMap_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.261532008648,-3.23835992813,-2.11332607269,0.272686004639,3.23835992813,2.55844402313,0,
7487,"World\Generic\BloodElf\Passive Doodads\BL_sq_Crate_002.mdx",0,0,0,0,0,0,0,0,0,0,-0.41666701436,-0.41666701436,0.0,0.41666701436,0.41666701436,0.833333015442,0,
7488,"World\Generic\BloodElf\Passive Doodads\BL_sq_Crate_004_open.mdx",0,0,0,0,0,0,0,0,0,0,-0.41666701436,-0.41666701436,0.0,0.41666701436,0.41666701436,0.729113996029,0,
7489,"World\Azeroth\Karazahn\PassiveDoodads\Crates\KarazahnCrate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.514899015427,-0.568409025669,0.0,0.543011009693,0.597791016102,0.949620008469,0,
7490,"World\Generic\DarkIronDwarf\Passive Doodads\Kegs\DarkIronKegWStand01.mdx",0,0,0,0,0,0,0,0,0,0,-1.65321695805,-1.34909105301,-0.013522000052,1.08489096165,1.30892002583,2.54008197784,0,
7491,"World\Expansion02\Doodads\Generic\Vrykul\Elevator\VR_Elevator_Pulley.mdx",0,0,0,0,0,0,0,0,0,0,-6.53130722046,-4.78188419342,-205.470596313,3.35575389862,5.41317605972,85.8380126953,0,
7492,"World\Expansion02\Doodads\DragonBlight\DragonBlight_IceCliff_06.mdx",0,0,0,0,0,0,0,0,0,0,-54.3007621765,-21.2417392731,-9.049908638,59.3024177551,48.8993606567,57.0424613953,0,
7493,"World\Azeroth\Stranglethorn\PassiveDoodads\TrollDungeonSacks\TrollDungeonSacks.mdx",0,0,0,0,0,0,0,0,0,0,-0.543980002403,-0.502467989922,-0.0363489985466,0.545050978661,0.502467989922,0.946389019489,0,
7494,"World\Lordaeron\AlteracMountains\PassiveDoodads\FruitBuckets\AlteracFruitBucket01.mdx",0,0,0,0,0,0,0,0,0,0,-0.668421983719,-0.648586988449,-0.0662039965391,0.590286016464,0.769842982292,1.23503303528,0,
7495,"World\Expansion01\Doodads\ZulAman\Ruins\TrollRuins_ZulAman_07.mdx",0,0,0,0,0,0,0,0,0,0,-1.5732909441,-1.83399701118,-0.134259000421,1.57456505299,1.80083501339,4.46832180023,0,
7496,"World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack03.mdx",0,0,0,0,0,0,0,0,0,0,-0.67621999979,-0.977087020874,-0.0681060031056,0.618386983871,0.93385797739,0.284902006388,0,
7497,"World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack01.mdx",0,0,0,0,0,0,0,0,0,0,-0.7450709939,-0.757945001125,-0.015945000574,0.73689699173,0.724021971226,1.87556099892,0,
7498,"World\Generic\PassiveDoodads\Oktoberfest\Beerfest_OpenTent.mdx",0,0,0,0,0,0,0,0,0,0,-4.28073501587,-4.70608901978,-0.24771900475,4.3705868721,4.70023298264,8.78231239319,0,
7499,"World\Generic\PassiveDoodads\Oktoberfest\Beerfest_FoodTent.mdx",0,0,0,0,0,0,0,0,0,0,-6.79716014862,-6.86333417892,-0.295812994242,6.59977197647,6.92094421387,19.6609859467,0,
7500,"World\Generic\PassiveDoodads\Oktoberfest\Beerfest_BeerVendor.mdx",0,0,0,0,0,0,0,0,0,0,-5.69291114807,-6.87246704102,-0.13201199472,4.77519702911,6.4207868576,8.80119419098,0,
7501,"World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Wagon.mdx",0,0,0,0,0,0,0,0,0,0,-14.4476909637,-5.43777179718,-0.267668008804,6.81357908249,5.39762115479,5.41008806229,0,
7502,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\BELLOWS\VR_BELLOWS_01.MDX",0,12710,0,0,0,0,0,0,0,0,-8.1396150589,-8.74849414825,-22.9544487,7.99448204041,18.2166309357,34.8775482178,0,
7503,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\FIRES\VR_FORGEFIRE_01.MDX",0,0,0,0,0,0,0,0,0,0,-12.7978181839,-6.1124548912,-17.2724723816,10.7571792603,65.7290267944,29.7953720093,0,
7504,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\CHAIRS\VR_CHAIR_01.MDX",0,0,0,0,0,0,0,0,0,0,-1.52100598812,-1.37111198902,-0.00566700007766,0.87479698658,1.36594700813,6.36709022522,0,
7505,"World\wmo\Dungeon\KL_AhnQiraj\40ManArmyGeneral.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7506,"World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Banner02.mdx",0,0,0,0,0,0,0,0,0,0,-3.27962398529,-4.07695817947,-0.274462014437,2.91673588753,10.3481235504,9.45029163361,0,
7507,"World\Generic\Passive Doodads\Shoutbox\ShoutBox_Generic.mdx",0,0,0,0,0,0,0,0,0,0,-2.06814694405,-3.59855794907,-2.51079893112,5.23416280746,5.27198600769,2.51079797745,0,
7508,"World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Banner01.mdx",0,0,0,0,0,0,0,0,0,0,-0.364055007696,-1.07687294483,-0.024924999103,0.373133987188,1.06989598274,7.2102189064,0,
7509,"World\Azeroth\BurningSteppes\PassiveDoodads\StoneGolemStatue\StoneGolemStatue9-9.mdx",0,0,0,0,0,0,0,0,0,0,-1.36698305607,-2.53248691559,0.0240659993142,1.2809150219,2.57185602188,5.36138820648,0,
7510,"World\Generic\PassiveDoodads\Brewfest\Beerfest_MoleMachine.mdx",0,11989,0,11990,0,0,0,0,0,0,-5.82342576981,-6.27962112427,-2.44642806053,5.58005189896,5.40768480301,16.7999401093,0,
7511,"World\Generic\Human\Passive Doodads\Dolls\ragdoll_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7512,"World\Generic\Human\Passive Doodads\Dolls\ragdoll_03.mdx",0,0,0,0,0,0,0,0,0,0,-0.192449003458,-0.394104987383,0.000905000022613,0.420358985662,0.351774990559,0.831763029099,0,
7513,"World\Generic\Human\Passive Doodads\Dolls\ragdoll_04.mdx",0,0,0,0,0,0,0,0,0,0,-0.192449003458,-0.394104987383,0.000905000022613,0.420358985662,0.351774990559,0.831763029099,0,
7514,"World\Generic\Human\Passive Doodads\Dolls\ragdoll_05.mdx",0,0,0,0,0,0,0,0,0,0,-0.192449003458,-0.394104987383,0.000905000022613,0.420358985662,0.351774990559,0.831763029099,0,
7515,"WORLD\EXPANSION01\DOODADS\ZULAMAN\DOORS\ZULAMAN_ENTRANCEGATE.MDX",0,10935,0,10934,0,0,0,0,0,0,-16.7585487366,-2.12461304665,-20.2527542114,16.7585468292,2.12460494041,20.2527618408,0,
7516,"World\Generic\PassiveDoodads\Oktoberfest\Beerfest_Wagon_Full.mdx",0,0,0,0,0,0,0,0,0,0,-14.4476909637,-5.43777179718,-0.267668008804,7.10704088211,5.39762115479,10.3535642624,0,
7517,"World\Azeroth\SwampOSorrow\PassiveDoodads\WaterHuts\WaterHut01.mdx",0,0,0,0,0,0,0,0,0,0,-1.87569904327,-2.85269904137,-0.231539994478,1.66303598881,1.92237198353,4.95389795303,0,
7518,"World\Azeroth\SwampOSorrow\PassiveDoodads\WaterHuts\WaterHut02.mdx",0,0,0,0,0,0,0,0,0,0,-1.82790505886,-1.70869004726,-0.223174005747,2.92852306366,1.74387395382,6.27845621109,0,
7519,"WORLD\EXPANSION02\DOODADS\HOWLINGFJORD\HF_ELEVATOR_GATE.MDX",0,0,0,0,0,0,0,0,0,0,-0.269178003073,-5.78899383545,-3.26022601128,0.40709400177,5.79062080383,3.26212096214,0,
7520,"WORLD\EXPANSION02\DOODADS\HOWLINGFJORD\HF_ELEVATOR_LIFT_02.MDX",0,0,0,0,0,0,0,0,0,0,-11.9215450287,-12.1637601852,-4.69896793365,7.71174716949,4.65001678467,18.5137348175,421,
7521,"WORLD\EXPANSION02\DOODADS\HOWLINGFJORD\HF_ELEVATOR_LIFT.MDX",0,0,0,0,0,0,0,0,0,0,-10.9792499542,-12.0893859863,-3.58631396294,8.64833068848,12.1329116821,19.6263828278,421,
7522,"World\Expansion02\Doodads\Generic\Vrykul\Harpoon\VR_Harpoon_01.mdx",0,0,0,0,0,0,0,0,0,0,-3.75514793396,-1.78109395504,-1.21290504932,5.00246620178,1.73035395145,7.69224977493,0,
7523,"World\Expansion01\Doodads\Generic\Arakkoa\Nest\AK_Nest01.mdx",0,0,0,0,0,0,0,0,0,0,-3.03047895432,-3.30323004723,-0.0358770005405,3.03047895432,3.23126888275,1.890198946,0,
7524,"World\Azeroth\Westfall\PassiveDoodads\BrokenCart\BrokenCart.mdx",0,0,0,0,0,0,0,0,0,0,-2.35084295273,-2.3305709362,-0.456407010555,2.75376391411,2.28665494919,1.41621303558,0,
7525,"World\Generic\DarkIronDwarf\Passive Doodads\Kegs\DarkIronKegBroken01.mdx",0,0,0,0,0,0,0,0,0,0,-2.62075901031,-2.42809200287,-0.00292699993588,1.32358396053,1.73256695271,1.54114496708,0,
7526,"World\Generic\DarkIronDwarf\Passive Doodads\Kegs\DarkIronKegBroken02.mdx",0,0,0,0,0,0,0,0,0,0,-3.02547001839,-2.17013788223,-0.0818030014634,1.39944899082,2.32590603828,2.10305905342,0,
7527,"World\Generic\Orc\Passive Doodads\WyvernNests\WyvernNest02.mdx",0,0,0,0,0,0,0,0,0,0,-3.03047895432,-3.30323004723,-0.0358770005405,3.03047895432,3.23126888275,1.890198946,0,
7528,"World\Generic\Tauren\Passive Doodads\BallandHoop\TaurenLeatherBall.mdx",0,0,0,0,0,0,0,0,0,0,-0.255347013474,-0.244683995843,-0.00188800005708,0.253073006868,0.278124004602,0.459969997406,0,
7529,"World\Goober\G_BearTrap.mdx",0,12742,0,0,0,0,12743,0,0,0,-0.5,-0.48420599103,0.0,0.5,0.420082986355,0.512534976006,0,
7530,"WORLD\EXPANSION01\DOODADS\ZULAMAN\DOORS\ZULAMAN_WINDDOOR.MDX",12113,12114,0,12112,0,0,0,0,0,0,-0.627279996872,-5.92940378189,-1.06735801697,0.726373016834,6.40822792053,7.66650009155,0,
7531,"WORLD\EXPANSION01\DOODADS\ZULAMAN\DOORS\ZULAMAN_FIREDOOR.MDX",12115,12111,0,12110,0,0,0,0,0,0,-0.967646002769,-10.5313282013,-1.06735897064,1.05096697807,9.27832508087,7.62009000778,0,
7532,"World\Expansion01\Doodads\ZulAman\Doors\ZulAman_TorchFire.mdx",0,0,12152,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
7533,"World\Generic\Orc\Passive Doodads\VoodooStuff\VoodooDrum01.mdx",0,0,0,0,0,0,0,0,0,0,-0.866433024406,-0.71078902483,0.0504629984498,0.637890994549,0.74028301239,0.848303973675,0,
7534,"World\Generic\Orc\Passive Doodads\VoodooStuff\VoodooDrum02.mdx",0,0,0,0,0,0,0,0,0,0,-0.582575023174,-0.583057999611,-0.000714999972843,0.585561990738,0.585079014301,0.408706992865,0,
7535,"World\Azeroth\Stranglethorn\PassiveDoodads\TrollDrum\TrollRuinsDrum01.mdx",0,0,0,0,0,0,0,0,0,0,-2.1462790966,-1.93041694164,0.0,2.14819693565,1.93041694164,4.24408197403,0,
7536,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELL_FX.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7537,"World\Goober\G_ConjureTable.mdx",0,0,0,0,0,0,0,0,0,0,-0.445064991713,-0.681975007057,0.244414001703,0.443843007088,0.676544010639,1.1639560461,0,
7538,"World\Generic\Human\Passive Doodads\Ropes\CaveKoboldRopeCoil.mdx",0,0,0,0,0,0,0,0,0,0,-0.546642005444,-0.612675011158,0.0,0.71387898922,0.553535997868,0.102163001895,0,
7539,"World\Generic\PassiveDoodads\FloatingDebris\FloatingCrate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.684018015862,-0.748538970947,-0.73773598671,0.651021003723,0.792438983917,0.842851996422,0,
7540,"World\wmo\Azeroth\Buildings\GuardTower\GuardTower_damaged.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7541,"World\wmo\Azeroth\Buildings\GuardTower\GuardTower_destroyed.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7542,"World\Expansion02\Doodads\Generic\Vrykul\Rug\VR_Rug_Long_01.mdx",0,0,0,0,0,0,0,0,0,0,-9.44243431091,-2.6555659771,-0.0562929995358,6.86231708527,3.32290792465,0.0616349987686,0,
7543,"World\Expansion02\Doodads\HowlingFjord\Rocks\HFjord_ForestRock_01.mdx",0,0,0,0,0,0,0,0,0,0,-3.63471508026,-3.84190297127,-4.9601111412,3.23419308662,3.84190297127,3.79531598091,0,
7544,"World\Expansion02\Doodads\BoreanTundra\Geysers\Borean_Geyser_01.mdx",0,0,0,0,0,0,0,0,0,0,-3.80907797813,-3.90952897072,-0.261855006218,3.81293988228,3.86518597603,7.2762389183,0,
7545,"World\Expansion01\Doodads\Generic\BloodElf\Broom\BE_Mop01.mdx",0,0,0,0,0,0,0,0,0,0,-0.484124988317,-2.25680398941,0.00634999992326,0.477014988661,0.336865991354,3.7970700264,0,
7546,"World\wmo\transports\transport_horde_zeppelin\Transport_Horde_Zeppelin.wmo",0,0,0,0,0,0,0,0,0,0,-39.0121421814,-20.1577739716,-28.9183387756,44.2127876282,4.51942920685,27.5988178253,0,
7547,"World\Kalimdor\StoneTalon\PassiveDoodads\HarpyNests\StoneTalonHarpysNest02.mdx",0,0,0,0,0,0,0,0,0,0,-3.99311590195,-4.74586677551,-5.7475028038,4.6792640686,5.27121400833,10.9517717361,0,
7548,"World\Expansion02\Doodads\Generic\Human\HU_Rope01.mdx",0,0,0,0,0,0,0,0,0,0,-0.873421013355,-0.447246998549,0.00094200001331,0.513539016247,0.442674994469,0.390639007092,0,
7549,"World\Generic\Human\Passive Doodads\BeerKegs\BeerKeg01_NoCollide.mdx",0,0,0,0,0,0,0,0,0,0,-0.825547993183,-0.737307012081,0.0,0.528357028961,0.738259017467,1.29839396477,0,
7550,"World\KhazModan\Blackrock\PassiveDoodads\GolemParts\DarkIronOperationTableEmpty.mdx",0,0,0,0,0,0,0,0,0,0,-1.29492402077,-2.1062939167,0.0,1.37895703316,2.22478604317,2.29256606102,0,
7551,"World\Goober\G_CameraShake03.mdx",0,0,0,0,0,0,0,0,0,0,-1.30925297737,-1.05368804932,-0.00503800017759,1.09819304943,1.16853404045,2.4024078846,0,
7552,"World\wmo\Dungeon\MD_Pirateship\Pirateship.wmo",0,0,0,0,0,0,0,0,0,0,-50.6070175171,-22.234872818,-16.8848266602,46.1341819763,22.9780216217,52.8719749451,0,
7553,"World\Expansion01\Doodads\Generic\Naga\Pagoda\NagaPagodaHut01.mdx",0,0,0,0,0,0,0,0,0,0,-6.15859508514,-6.25235891342,-0.273166000843,6.24966001511,6.20047616959,10.3756961823,0,
7554,"World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_GemCut_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.299553006887,-0.372289001942,-0.00142400001641,0.297113001347,0.36965700984,0.622995018959,0,
7555,"World\wmo\Dungeon\MD_Pirateship\Pirateship_NoCannons.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7556,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_A.MDX",0,0,0,0,0,0,0,0,0,0,-14.4661245346,-5.43949604034,22.4646835327,-3.49657011032,10.3366832733,40.3945999146,0,
7557,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_B.MDX",0,0,0,0,0,0,0,0,0,0,-10.403635025,1.56947600842,24.8790111542,8.16671657562,13.8572587967,40.3945999146,0,
7558,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_C.MDX",0,0,0,0,0,0,0,0,0,0,-4.00629520416,-9.53180217743,27.2363548279,3.50353097916,5.13494586945,34.8647918701,0,
7559,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_D.MDX",0,0,0,0,0,0,0,0,0,0,2.83444690704,-12.4921703339,15.4938783646,12.9114933014,7.34718179703,30.6423912048,0,
7560,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_E.MDX",0,0,0,0,0,0,0,0,0,0,-5.92433023453,3.7430999279,10.5059261322,11.4217729568,13.9108667374,26.4032077789,0,
7561,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_F.MDX",0,0,0,0,0,0,0,0,0,0,-1.66963005066,-8.11446857452,21.7331809998,8.70058345795,11.3056945801,29.4714126587,0,
7562,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_G.MDX",0,0,0,0,0,0,0,0,0,0,-14.5197267532,-9.56413555145,10.5059261322,-7.76969814301,5.1561088562,27.0368499756,0,
7563,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_H.MDX",0,0,0,0,0,0,0,0,0,0,-11.8490724564,-7.70426797867,17.0474376678,-5.1508398056,4.49063777924,20.5608787537,0,
7564,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_I.MDX",0,0,0,0,0,0,0,0,0,0,4.09133386612,-10.350985527,1.62303996086,15.1286811829,2.41270709038,18.9374580383,0,
7565,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_J.MDX",0,0,0,0,0,0,0,0,0,0,-27.95652771,-10.2512598038,0.0459979996085,-23.1205005646,-1.25893497467,5.45613098145,0,
7566,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_K.MDX",0,0,0,0,0,0,0,0,0,0,-28.8037891388,-1.42000997066,1.40505194664,-23.9058380127,1.23537099361,6.73589277267,0,
7567,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_L.MDX",0,0,0,0,0,0,0,0,0,0,-27.4232540131,1.10863399506,2.32393693924,-23.8155059814,6.23936891556,5.45613098145,0,
7568,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_2_M.MDX",0,0,0,0,0,0,0,0,0,0,-25.2693004608,9.27527236938,1.96778404713,-17.8590221405,19.1010837555,5.45613098145,0,
7569,"World\Expansion01\Doodads\Generic\Draenei\TempestKeep\FactoryEnergyCube_3x3.mdx",0,0,0,0,0,0,0,0,0,0,-0.908659994602,-1.1967959404,0.000461999996332,0.862625002861,1.19470500946,1.96285498142,0,
7570,"World\wmo\transports\transport_ship_Pirate\Transport_Pirate_ship.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7571,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_A.MDX",0,0,0,0,0,0,0,0,0,0,-13.4103193283,-13.8831615448,18.6845188141,4.14638900757,0.455327004194,40.3945960999,0,
7572,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_B.MDX",0,0,0,0,0,0,0,0,0,0,2.83444809914,-12.8048124313,27.0086860657,13.2742948532,4.72935390472,40.396156311,0,
7573,"WORLD\EXPANSION02\DOODADS\GENERIC\DESTRUCTIBLE\GUARDTOWER\DEST_TOWER_1_C.MDX",0,0,0,0,0,0,0,0,0,0,2.46895503998,-0.512654006481,18.6845188141,12.2184877396,11.5873737335,40.3945960999,0,
